rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
11,586177,136773,912154,https://imagesx.practo.com/providers/dr-sunil-modi-cardiologist-delhi-35ff2ca4-c7a2-457f-8361-a8bacec2a533.jpg,/delhi/doctor/dr-sunil-modi-cardiologist-1?practice_id=912154&specialization=Cardiologist&referrer=doctor_listing&page_uid=72ad39c3-8773-405b-89cd-6bd2c51f914b,Dr. Sunil Modi,Cardiologist,MBBS,kanpur University,1976,MD - Medicine,kanpur University,1979,48,Delhi,Sarita Vihar,Hospital,Indraprastha Apollo Hospitals,1800,"Dr. Sunil Modi is a Cardiologist in Sarita Vihar, Delhi and has experience of 38 years in this field. Dr. Sunil Modi practices at Indraprastha Apollo Hospitals in Sarita Vihar, Delhi.  He completed MBBS from Kanpur University in 1976, MD - Medicine from Kanpur University in 1979 and DM - Cardiology from Kanpur University in 1982.",100.0,1,1,"8/7/2024, 11:43:34 PM",0,,
12,586480,115422,912154,https://imagesx.practo.com/providers/dr-v-hariharan-cardiologist-delhi-9ee2cb4d-2c34-4508-a7cb-d4f1a31e4593.jpg,/delhi/doctor/dr-v-hariharan-cardiologist?practice_id=912154&specialization=Cardiologist&referrer=doctor_listing&page_uid=72ad39c3-8773-405b-89cd-6bd2c51f914b,Dr. V Hariharan,Cardiologist,MBBS,University Of Poona,1971,MD - Medicine,University Of Poona,1976,53,Delhi,Sarita Vihar,Hospital,Indraprastha Apollo Hospitals,2500,,100.0,3,2,"8/7/2024, 11:43:34 PM",1,,
13,315667,211496,912154,https://imagesx.practo.com/providers/dr-vivek-gupta-cardiologist-delhi-4a48635f-7eb2-4dec-bcb8-8195e468c5de.jpg,/delhi/doctor/dr-vivek-gupta-cardiologist?practice_id=912154&specialization=Cardiologist&referrer=doctor_listing&page_uid=72ad39c3-8773-405b-89cd-6bd2c51f914b,Dr. Vivek Gupta,Cardiologist,MBBS,"King Georges Medical College, Lucknow University",1988,MD - General Medicine,"King Georges Medical College, Lucknow University",1992,36,Delhi,Sarita Vihar,Hospital,Indraprastha Apollo Hospitals,2500,"Dr. Vivek Gupta is one of the Cardiologists in Sarita Vihar, Delhi. He has helped numerous patients in his 30 years of experience as a Cardiologist. He has completed MBBS, MD - General Medicine, DM - Cardiology . You can meet Dr. Vivek Gupta personally at M I Heart & Women's Health Care Clinic and Diagnostic Center in Sarita Vihar, Delhi.",71.0,14,6,"8/7/2024, 11:43:34 PM",2,,
14,82736,191283,702104,https://imagesx.practo.com/providers/dr-mohan-bhargava-cardiologist-gurgaon-54d1e32a-a272-4b98-aa2f-409b62dcbaea.jpg,/delhi/doctor/dr-mohan-bhargava-cardiologist?practice_id=702104&specialization=Cardiologist&referrer=doctor_listing&page_uid=72ad39c3-8773-405b-89cd-6bd2c51f914b,Dr. Mohan Bhargava,Cardiologist,DM - Cardiology,"G B Pant Hospital / Moulana Azad Medical College, New Delhi",1993,MBBS,Nagpur University.,1980,23,Delhi,Saket,Hospital,Max Super Speciality Hospital - Saket East Wing,1800,"Senior Consultant & Interventional Cardiologist. Dr. Mohan Bhargava is Cardiologist in Saket, Delhi. Dr. Mohan Bhargava practices at Max Multi Speciality Centrer in Saket, Delhi. ",100.0,1,0,"8/7/2024, 11:43:34 PM",3,,male
15,892262,908299,680128,https://imagesx.practo.com/providers/dr-tarlochan-singh-kler-cardiologist-gurgaon-8990dee4-64f7-4b76-bcae-3d6c835377b2.jpg,/delhi/doctor/dr-t-s-kler-cardiologist-1?practice_id=680128&specialization=Cardiologist&referrer=doctor_listing&page_uid=72ad39c3-8773-405b-89cd-6bd2c51f914b,Dr. Tarlochan Singh Kler,Cardiologist,MBBS,"Government medical College and Hospital, Patiala",1976,MD - Medicine,"PGIMER, Chandigarh, India",1980,48,Delhi,Pusa Road,Hospital,BLK-Max Super Speciality Hospital,2500,"Padma Bhushan Dr. Kler is currently working as Chairman, Fortis Heart and Vascular Institute at Fortis Memorial Research Institute, Gurugram & Fortis Hospital, Vasant Kunj, New Delhi  Dr. Kler, completed his MBBS from Medical college, Patiala and MD in Medicine & DM in Cardiology from PGI Chandigarh.  He completed his MRCP from UK & then returned to India in 1989 & was one of the founding doctors of Escorts Heart Institute, where he spent 28 years & was its Executive Director for last 12 years of his stay.  Dr. Kler is a very active interventional cardiologist and has performed more than 25,000 coronary, renal, carotid & peripheral angioplasties. He is pioneer in electrophysiology & he established the first dedicated Electrophysiology department in India at Fortis Escorts Heart Institute. He initiated radio Frequency Ablations programme  at Escorts in 1993. He was the first doctor in India to implant an ICD, CRT-P & CRT-D. He also did the first HIS bundle pacing in India in 2015. He was instrumental in starting RF Ablation & cardiac devices implantation programme in many Centre in India, Bangladesh, Nepal, Srilanka & Pakistan  He has about 150 national & international journal articles to his name & has been on the editorial board of Indian Heart Journal. Dr. Kler is regularly invited as a guest faculty to various National & International conferences like HRS & ACC and has been a guest faculty in USA, France, Australia, Pakistan, Srilanka, Bangladesh and Singapore. Dr. Kler has trained more than 200 doctors from India & abroad in the field of interventional cardiology & electrophysiology.  He is Honorary Professor of Cardiology for Banaras Hindu University, (BHU) & O. P. Jindal University, Sonipat.  He is also a scientific advisor to various multinational companies like Boston Scientific, Medtronic, & St. Jude, all incorporated in USA.  ",,0,0,"8/7/2024, 11:43:34 PM",4,,male
16,586801,264145,912154,https://imagesx.practo.com/providers/dr-raman-puri-cardiologist-delhi-60dc0087-435f-4731-816e-5f09568f06b8.jpg,/delhi/doctor/dr-raman-puri-cardiologist?practice_id=912154&specialization=Cardiologist&referrer=doctor_listing&page_uid=72ad39c3-8773-405b-89cd-6bd2c51f914b,Dr. Raman Puri,Cardiologist,MBBS,University of Delhi,1977,MD - General Medicine,University of Delhi,1983,47,Delhi,Sarita Vihar,Hospital,Indraprastha Apollo Hospitals,1500,"Dr. Raman Puri is a Cardiologist in South Extension 1, Delhi and has an experience of 41 years in this field. Dr. Raman Puri practices at Manav Medicare Centre in South Extension 1, Delhi and Indraprastha Apollo Hospitals in Sarita Vihar, Delhi.   He completed MBBS from the University of Delhi in 1977, MD - General Medicine from the University of Delhi in 1983 and DM - Cardiology from the University of Delhi in 1991.",83.0,6,4,"8/7/2024, 11:43:34 PM",5,,
17,586811,600505,912154,https://imagesx.practo.com/providers/dr-prashanta-kumar-ghosh-cardiologist-delhi-b2de1b60-4bc0-4132-b88b-dd0cbc21a442.jpg,/delhi/doctor/dr-prashanta-kumar-ghosh-cardiologist?practice_id=912154&specialization=Cardiologist&referrer=doctor_listing&page_uid=72ad39c3-8773-405b-89cd-6bd2c51f914b,Dr. Prashanta Kumar Ghosh,Cardiologist,MBBS,University Of Poona,1973,MD - General Medicine,University Of Poona,1978,50,Delhi,Sarita Vihar,Hospital,Indraprastha Apollo Hospitals,1500,,100.0,1,1,"8/7/2024, 11:43:34 PM",6,,
18,635587,664608,680128,https://imagesx.practo.com/providers/dr-dheeraj-gandotra-cardiologist-delhi-5c77c52b-ed9c-4d0c-b68f-a079922612d2.jpg,/delhi/doctor/dr-dheeraj-gandotra-cardiologist?practice_id=680128&specialization=Cardiologist&referrer=doctor_listing&page_uid=72ad39c3-8773-405b-89cd-6bd2c51f914b,Dr. Dheeraj Gandotra,Cardiologist,MBBS,University Of Jammu,1997,MD - Medicine,University Of Jammu,2004,27,Delhi,Pusa Road,Hospital,BLK-Max Super Speciality Hospital,2000,"Having successfully treated numerous patients, Dr. Dheeraj Gandotra is a leading name in the field of cardiology. He has been widely acknowledged for his versatile and patient-centric approach.",100.0,3,1,"8/7/2024, 11:43:34 PM",7,,male
19,892260,577356,680128,https://imagesx.practo.com/providers/dr-rajnish-sardana-cardiologist-noida-53a1e1d4-13af-4eab-b0c6-c134aea7c3f8.jpg,/delhi/doctor/dr-rajnish-sardana-cardiologist?practice_id=680128&specialization=Cardiologist&referrer=doctor_listing&page_uid=72ad39c3-8773-405b-89cd-6bd2c51f914b,Dr. Rajnish Sardana,Cardiologist,MBBS,University of Delhi,1987,MD - General Medicine,University of Delhi,1991,28,Delhi,Pusa Road,Hospital,BLK-Max Super Speciality Hospital,2000," DrRajnish Sardana has been a pioneer in the field of cardiac electrophysiology being part of the evolution of the field in India.   He is a graduate and post-graduate of Delhi University and had done his dm cardiology from prestigious PGI , Chandigarh in 1996. After his initial training at escorts heart institute, New Delhi he went on to do his fellowship in cardiac electrophysiology from the famous University of Toronto, Canada. He has served in high positions at the escorts heart institute and Apollo hospital, Delhi besides establishing the departments of cardiac pacing and electrophysiology at metro heart institute and Jaypee hospital at Noida.  He brings with him over 20 years of experience in pacing and electrophysiology having performed over 2000 cardiac device implants and ep & radiofrequency ablation (rfa) procedures.    ",13.0,8,8,"8/7/2024, 11:43:34 PM",8,,male
20,586100,264165,912154,https://imagesx.practo.com/providers/dr-k-k-saxena-cardiologist-delhi-61ec1f8d-fd7d-400a-8cbd-f7601bdb09a4.jpg,/delhi/doctor/dr-k-k-saxena-cardiologist?practice_id=912154&specialization=Cardiologist&referrer=doctor_listing&page_uid=72ad39c3-8773-405b-89cd-6bd2c51f914b,Dr. K K Saxena,Cardiologist,MBBS,"Jiwaji University, Gwalior",1980,MD - Medicine,"Jiwaji University, Gwalior",1983,44,Delhi,Sarita Vihar,Hospital,Indraprastha Apollo Hospitals,2000,,100.0,2,0,"8/7/2024, 11:43:34 PM",9,,
21,580679,589762,1146010,https://imagesx.practo.com/providers/dr-vikas-chopra-cardiologist-delhi-42c09fb3-f726-4540-bcdf-85a9763182d8.jpg,/delhi/doctor/dr-vikas-chopra-cardiologist-1?practice_id=1146010&specialization=Cardiologist&referrer=doctor_listing&page_uid=4eb5fdeb-2abc-418c-8e3b-134702b923ab,Dr. Vikas Chopra,Cardiologist,MBBS,"Christian Medical College & Hospital, Vellore",1988,DM - Cardiology,"All India Institute of Medical Sciences, New Delhi",1996,28,Delhi,Green Park,Clinic,Makrand Heart Care,750,"Dr. Vikas Chopra has done MD Medicine (PGI-Chandigarh) DM Cardiology (AIIMS) FSCAI (USA) Dr. Vikas Chopra is Director Cardiology and Cath lab at VPS Rockland at Qutab and Dwarka. He has done his MBBS from CMC Ludhiana and subsequent education from reputed institutes in India. He has got Fellowship of Society of Cardiac Angiography and interventions from the USA He has done his DM Cardiology from AIIMS and has 20 years experience in the field of interventional cardiology  He is an expert at difficult and complex multivessel angioplasties with special focus on radial artery interventions  He is proficient in noncoronary interventions including device closure of heart defects. In addition, he manages patients with rhythm abnormality and implants pacemakers and other devices  He is a member of numerous Cardiology organizations and has large volumes of research to his name which he has presented at various national and international conferences and journals.",90.0,51,20,"8/7/2024, 11:43:34 PM",0,,male
22,586922,282350,912154,https://imagesx.practo.com/providers/dr-prof-narendra-nath-khanna-interventional-cardiologist-delhi-fb6678af-fc35-4ed1-9ced-0d28304f4317.jpg,/delhi/doctor/dr-n-n-khanna-cardiologist-2?practice_id=912154&specialization=Cardiologist&referrer=doctor_listing&page_uid=4eb5fdeb-2abc-418c-8e3b-134702b923ab,Dr. Prof Narendra Nath Khanna,Cardiologist,MBBS,University of Lucknow,1989,MD - General Medicine,University of Lucknow,1992,22,Delhi,Sarita Vihar,Hospital,Indraprastha Apollo Hospitals,2500,"Dr. N N Khanna is a Graduate of King George's Medical College, Lucknow. After completing his MD (Medicine) and DM (Cardiology), he went abroad for advanced Fellowship Training in Cardiology, Coronary & Vascular Interventions at Ochsner Medical Foundation, New Orleans, USA and at Poly-Clinique-des-Essey, France under eminent Cardiologists - Dr. Christopher J White, Dr. Steve Ramee and Dr. Michel Henry. He underwent advanced training on Percutaneous Aortic Valve Implantations, Heart Failure Devices and Radio-frequency Ablation for sympathetic denervation of renal arteries. He has authored 27 book chapters and has about 120 publications in various national and international journals to his credit.",,0,0,"8/7/2024, 11:43:34 PM",1,,
23,120230,231811,758837,https://imagesx.practo.com/providers/dr-naveen-bhamri-cardiologist-delhi-57ad027a-d5cc-47b3-ba8f-277f64b92a72.jpg,/delhi/doctor/dr-naveen-bhamri-cardiologist-1?practice_id=758837&specialization=Cardiologist&referrer=doctor_listing&page_uid=4eb5fdeb-2abc-418c-8e3b-134702b923ab,Dr. Naveen Bhamri,Cardiologist,MBBS,University of Jiwaji,1998,MD - Medicine,University of Jiwaji,2001,25,Delhi,Shalimar Bagh,Hospital,Max Super Speciality Hospital,2000,"Dr. Naveen Bhamri, one of the best cardiologist in North & West Delhi. Doctor's Professional qualification: MD(Medicine), DM(Cardiology), FESC . Dr Bhamri has performed more than 23000 angiography, 8000 Angioplasties, 600 device implants (Pacemaker, AICD, CRT, CRT D, Leadless Pacemaker), 250 Balloon Valvuloplasty, 500 Peripheral Angioplasty (Carotid, Vertebral, Iliac, Femoral, Popliteal) . He is member of CSI, FSCAI and FESC.",97.0,118,103,"8/7/2024, 11:43:34 PM",2,,male
24,754118,458728,758837,https://imagesx.practo.com/providers/dr-chandrashekhar-interventional-cardiologist-delhi-9238626b-a86e-4005-b075-42064ec49c9a.jpg,/delhi/doctor/milichandra-gmail-com-cardiologist?practice_id=758837&specialization=Cardiologist&referrer=doctor_listing&page_uid=4eb5fdeb-2abc-418c-8e3b-134702b923ab,Dr. Chandrashekhar,Cardiologist,MBBS,"Patna Medical College, Patna",1994,MD - General Medicine,"Maulana Azad Medical  College, Delhi University",1999,20,Delhi,Shalimar Bagh,Hospital,Max Super Speciality Hospital,1200,"Dr. Chandrashekhar is a Delhi-based Cardiologist, currently working as ASSOCIATE DIRECTOR, MAX SUPER SPECIALITY HOSPITAL SHALIMAR BAGH & is also available at his clinic NORTH WEST HEART CENTRE, Phase III,  Ashok Vihar   After completing the DM Cardiology residency at GB Pant Hospital in New Delhi (May 2001 to June 2004), Dr. Chandrashekhar took up the post of Assistant Professor (Cardiology) at the Bhopal Memorial Hospital and Research Centre in Bhopal for a period of six months. He then worked until the end of 2005 as a Consultant in Cardiology at Jeevak Heart Hospital, Patna. This was followed by a 2-year stint with the Metro Group of Hospitals (Jaipur Golden and Metro Khera) in New Delhi. He joined Sunder Lal Jain Hospital in November 2007 as Senior Consultant Cardiology and took over as Chief of Cardiology in October 2011 and worked in same capacity till April 2018. He joined Saroj group of hospital worked as Head of department of cardiology at SMI from May 2018 to October 2020.  Dr. Chandrashekhar has a number of his co-authored research papers published in peer-reviewed journals. He is a Fellow of the American College of Cardiology ( FACC) , the European Society of Cardiology (ESC),  Society for Cardiovascular Angiography and Interventions (SCAI) and the Cardiological Society of India (CSI)",87.0,23,6,"8/7/2024, 11:43:34 PM",3,,male
25,597603,616377,1157506,https://imagesx.practo.com/providers/dr-aseem-dhall-cardiologist-delhi-4667df78-c404-41ca-87cb-0cceba51d4cd.jpg,/delhi/doctor/dr-aseem-dhall-1?practice_id=1157506&specialization=Cardiologist&referrer=doctor_listing&page_uid=4eb5fdeb-2abc-418c-8e3b-134702b923ab,Dr. Aseem Dhall,Cardiologist,MBBS,"MD University, Rohtak, Haryana",1992,MD - General Medicine,"PGIMS, Rohtak, Haryana",1996,32,Delhi,Vasant Kunj,Clinic,Heart And Gynae Clinic,1500,"Dr. Aseem Dhall is one of the finest cardiologists, having over 26 years of experience of practicing Cardiology & Interventional Cardiology at quite a few hospitals of repute in India. With many research & publications to his credit and having performed a number of complex cardiac procedures, Dr. Dhall is one of the most sought after cardiac practitioners in Delhi.",98.0,57,29,"8/7/2024, 11:43:34 PM",4,,male
26,415022,475626,951055,https://imagesx.practo.com/providers/dr-rajesh-madan-cardiologist-delhi-d75935a2-6577-4dbe-b0d6-2700c3a88c05.jpg,/delhi/doctor/rajesh-madan-general-physician?practice_id=951055&specialization=Cardiologist&referrer=doctor_listing&page_uid=4eb5fdeb-2abc-418c-8e3b-134702b923ab,Dr. Rajesh Madan,Cardiologist,MBBS,"Gauhati Medical College, Guwahati",1995,MD - General Medicine,University of Delhi,2001,19,Delhi,Dwarka,Clinic,Aanya Skin Care Cosmetic and Cardio Diabetic Centre,800,"Dr Rajesh Madan is a Cardiologist in Dwarka, Delhi and has an experience of 12 years in this field. Dr Rajesh Madan practices at Aanya Skin Care, Cosmetic and Cardio Diabetic Centre in Dwarka, Delhi, Ayushman Hospital in Central Secretariat, Delhi and Max Super Specialty Hospital in Saket, Delhi. He completed MBBS from Gauhati Medical College, Guwahati in 1996, MD - General Medicine from Delhi University in 2001 and DNB (Cardiology) from S.G.R.H in 2005.",89.0,200,70,"8/7/2024, 11:43:34 PM",5,,male
