rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
11,895626,637052,1359147,https://imagesx.practo.com/providers/dr-somasundaram-sekar-orthopedic-surgeon-bangalore-78e1e875-97cd-4034-857d-a87d2d25bcbc.jpg,/bangalore/doctor/somasundaram-sekar-orthopedist?practice_id=1359147&specialization=Orthopedist&referrer=doctor_listing&page_uid=57a09944-8c29-4480-b3dd-64ff2c3b4ac6,Dr. Somasundaram Sekar,Orthopedist,MBBS,"MVJ Medical College and Research Hospital, Bangalore",2007.0,DNB - Orthopedics/Orthopedic Surgery,Baby Memorial Hospital,2014.0,17.0,Bangalore,HBR Layout,Hospital,Altius Hospitals,1500,"Finished post graduation from M S Ramaiah Medical College,  Bangalore. Specialised in Hip,  Knee, Foot  & Ankle, Sports Injuries and Joint Replacements, from premium institutes like KEM  Mumbai,  MIOT Chennai and NUH Singapore.",100.0,2.0,1,"8/8/2024, 4:51:31 PM",0,,
12,418155,478389,662186,https://imagesx.practo.com/providers/dr-mahendra-s-k-orthopedic-surgeon-bangalore-674da787-19fd-41de-bdaa-759151604149.jpg,/bangalore/doctor/dr-mahendra-s-k-orthopedist-1?practice_id=662186&specialization=Orthopedist&referrer=doctor_listing&page_uid=57a09944-8c29-4480-b3dd-64ff2c3b4ac6,Dr. Mahendra S K,Orthopedist,MBBS,"University Of Mysore, India",1992.0,MS - Orthopaedics,"Kempegowda Institute of Medical Sciences (KIMS), Bangalore",1997.0,28.0,Bangalore,Basaveshwaranagar,Hospital,Matru Multispeciality Hospital,650,,,0.0,0,"8/8/2024, 4:51:31 PM",1,,male
13,840201,594028,1142571,https://imagesx.practo.com/providers/dr-deepak-g-shivarathre-orthopedic-surgeon-bangalore-d6d62587-c756-41af-989e-b429b9362adc.jpg,/bangalore/doctor/dr-deepak-70-orthopedist?practice_id=1142571&specialization=Orthopedist&referrer=doctor_listing&page_uid=57a09944-8c29-4480-b3dd-64ff2c3b4ac6,Dr. Deepak G Shivarathre,Orthopedist,MBBS,"Kempegowda Institute of Medical Sciences (KIMS), Bangalore",2003.0,FRCS - Trauma & Orthopedic Surgery,Royal College Of Surgeons,2013.0,21.0,Bangalore,Yelahanka,Hospital,Cytecare Hospitals,1000,"Consultant Orthopaedic Surgeon Joint Replacements, Tumours & Arthroscopy  Former Consultant, Royal Liverpool & Broadgreen University Hospitals, United Kingdom  Dr. Deepak was a Consultant Orthopaedic Surgeon at the Royal Liverpool & Broadgreen University Hospitals NHS Trust in England before moving back to India in 2017. He completed his basic surgical training in Manchester and was awarded MRCS (Membership of Royal College of Surgeons). He underwent higher surgical training as a specialist registrar on the Liverpool rotation and obtained the Fellowship of Royal College of Surgeons, FRCS (Orth). He was awarded the Certificate of Completion of Specialist Training (CCT). Having worked in some of the premier institutes such as Royal Orthopaedic Hospital, Birmingham and Alder Hey Children's Hospital, he has a comprehensive experience in all aspects of Orthopaedic surgery.  He pursued super-specialist fellowship training in musculoskeletal oncology at the prestigious Royal National Orthopaedic Hospital, Stanmore. He underwent further expert training in dealing with revision joint replacements at the Royal Liverpool & Broadgreen University Hospitals.  He has several publications and international presentations. He has won awards at international conferences including the prestigious Jacques-Duparc award. He is on the editorial board for World Journal of Orthopaedics. He was instrumental in establishing a Regional referral centre for metastatic bone disease at Liverpool.  Throughout his career, Dr Deepak has concentrated on improving the patient's experience in the hospital. A patient-centric care and evidence based approach continues to remain his prime focus.",96.0,47.0,19,"8/8/2024, 4:51:31 PM",2,,male
14,893557,881395,1446994,https://imagesx.practo.com/providers/dr-shiva-kumar-orthopedic-surgeon-bangalore-2e2b9774-9f51-4bc6-bb57-b2270c3f418d.jpg,/bangalore/doctor/shiva-kumar-ms-orthopedist?practice_id=1446994&specialization=Orthopedist&referrer=doctor_listing&page_uid=57a09944-8c29-4480-b3dd-64ff2c3b4ac6,Dr. Shiva Kumar,Orthopedist,MBBS,Karnataka Institute of medical science hubli,2009.0,Diploma in Orthopaedics,"Karnataka Institute Of Medical Sciences, Hubli",2015.0,15.0,Bangalore,KR Puram,Hospital,Hope Hospital,1050,,100.0,3.0,2,"8/8/2024, 4:51:31 PM",3,,male
15,590752,492072,1152114,https://imagesx.practo.com/providers/dr-k-k-subbaiah-orthopedic-surgeon-bangalore-rural-f484aef3-3f58-4093-973c-5c84be2a6a29.jpg,/bangalore/doctor/dr-k-k-subbaiah-orthopedist-1-orthopedist?practice_id=1152114&specialization=Orthopedist&referrer=doctor_listing&page_uid=57a09944-8c29-4480-b3dd-64ff2c3b4ac6,Dr. K K Subbaiah,Orthopedist,Diploma in Orthopaedics,"Kempegowda Institute of Medical Sciences (KIMS), Bangalore",2006.0,MBBS,Adichunchanagiri Institute of Medical Sciences Bellur,2000.0,18.0,Bangalore,Kalyan Nagar,Hospital,Bangalore Orthopaedic And Surgical Hospital,700,,95.0,76.0,43,"8/8/2024, 4:51:31 PM",4,,male
16,865379,594036,1359147,https://imagesx.practo.com/providers/dr-harish-puranik-orthopedic-surgeon-bangalore-8297bbc4-c85d-46d9-b530-fd24169a7e5e.jpg,/bangalore/doctor/dr-harish-23-orthopedist?practice_id=1359147&specialization=Orthopedist&referrer=doctor_listing&page_uid=57a09944-8c29-4480-b3dd-64ff2c3b4ac6,Dr. Harish Puranik,Orthopedist,MBBS,BLDEA's Shri B M patil Medical College. Bijapur,2007.0,MS - Orthopaedics,"Karnataka Institue of Medical Science, Hubli",2011.0,17.0,Bangalore,HBR Layout,Hospital,Altius Hospitals,700,"Dr. Harish Puranik is one of the Senior Consultants in Bengaluru, who has gained a great reputation for his expertise in Arthroscopy & Joint Replacements and SPORTS Medicine. He works at Fortis Hospital, Richmond Town & at SPIRE Clinics, Bengaluru.  Dr. Harish finished his post-graduation with a masters in Orthopedics in 2011. He pursued further training in the field of Joint Replacements with a Fellowship in Hip and Knee Replacements from Puttlingen, Germany and a couple of Inland Fellowships to complement his skills in Arthroplasty. Pursuing his subsequent training, he completed a Fellowship in Arthroscopic Surgery at SPARSH Hospital, Bangalore. His interest in Sports Injuries led him to complete his MSc-Diploma in Sports and Exercise Medicine from the University of South Wales in the UK. He has also undergone specialized training in Arthroscopic surgeries of the Shoulder from Macclesfield, Manchester, UK. He has been part of the team performing Joint Replacement and Arthroscopic surgeries for nearly a decade. He has also worked as a lead surgeon for ‘SPORTHO’, a dedicated center for managing SPORTS injuries and Arthroscopic surgeries at SPARSH Hospital, and as a senior consultant at Hosmat Hospital, Bengaluru. Also, he has worked as a guide for Postgraduate students in Orthopedics and for fellowship trainees in Arthroscopic surgeries. He has several publications in peer-reviewed national and international journals.",100.0,57.0,26,"8/8/2024, 4:51:31 PM",5,,male
17,933152,1148958,1464455,https://imagesx.practo.com/providers/dr-sanjeev-m-n-orthopedic-surgeon-bangalore-5640c7ce-b954-459c-9ba1-b9bf71dcd395.jpg,/bangalore/doctor/sanjeev-m-n-orthopedist?practice_id=1464455&specialization=Orthopedist&referrer=doctor_listing&page_uid=57a09944-8c29-4480-b3dd-64ff2c3b4ac6,Dr. Sanjeev M N,Orthopedist,MBBS,Rajiv Ghandhi University,2009.0,Diploma in Orthopaedics,KIMS University,2018.0,15.0,Bangalore,Bannerghatta Road,Hospital,Aasra Hospital,500,,,0.0,0,"8/8/2024, 4:51:31 PM",6,,male
18,461527,509772,1146253,https://imagesx.practo.com/providers/dr-somanna-malchira-joint-replacement-surgeon-bangalore-66b02172-75a9-4782-9fff-ff658900dded.jpg,/bangalore/doctor/somanna-malchira-orthopedist-1?practice_id=1146253&specialization=Orthopedist&referrer=doctor_listing&page_uid=57a09944-8c29-4480-b3dd-64ff2c3b4ac6,Dr. Somanna Malchira,Orthopedist,MS - Orthopaedics,Kasturba Medical  College,2006.0,MBBS,Kasturba Medical  College,2002.0,18.0,Bangalore,Hebbal,Hospital,Aster CMI Hospital,1100,"Dr. Somanna Malchira is a Consultant Joint Replacement and Arthroscopic Surgeon at Aster CMI Hospital, Bangalore. He did his MBBS from Kasturba Medical College, Mangalore. He has an MS in Orthopedics and also has a Fellowship in Adult Joint Reconstruction from Amrita Institute of Medical Sciences, Kochi Kerala. Dr. Somanna has also been awarded Fellowship in Arthroscopic Surgery and Sports Medicine by OASI, Bioresearch Foundation, Milan, Italy. Dr. Somanna has worked in various hospitals in India, which has added to his skill and expertise. He has been associated with major hospitals like Narayana Multispeciality Hospital,Bangalore,Hosmat Hospital, Bangalore, Basappa Memorial Hospital, Mysore, Kasturba Medical College, Mangalore etc..",94.0,48.0,19,"8/8/2024, 4:51:31 PM",7,,male
19,810333,387491,637575,https://imagesx.practo.com/providers/dr-kiran-chowka-sports-medicine-surgeon-bangalore-985c3474-e2d4-4cbd-a29d-a8161ffe0f48.jpg,/bangalore/doctor/kiran-chouka-orthopedist?practice_id=637575&specialization=Orthopedist&referrer=doctor_listing&page_uid=57a09944-8c29-4480-b3dd-64ff2c3b4ac6,Dr. Kiran Chowka,Orthopedist,MS - Orthopaedics,"Mahadevappa Rampure Medical College, Gulbarga",2010.0,MBBS,"Mahadevappa Rampure Medical College, Gulbarga",2006.0,18.0,Bangalore,Hebbal,Hospital,Manipal Hospital,1090,,94.0,197.0,153,"8/8/2024, 4:51:31 PM",8,,male
20,522140,291108,711061,https://imagesx.practo.com/providers/dr-nanda-kumar-bhairi-orthopedic-surgeon-bangalore-8455b385-c9e4-4c2e-a64e-6a24a2bd23b5.jpg,/bangalore/doctor/dr-nanda-kumar-bhairi-orthopedist-1?practice_id=711061&specialization=Orthopedist&referrer=doctor_listing&page_uid=57a09944-8c29-4480-b3dd-64ff2c3b4ac6,Dr. Nanda Kumar Bhairi,Orthopedist,DNB - Orthopedics/Orthopedic Surgery,"St. Martha's Hospital, Bangalore",2012.0,Diploma in Orthopaedics,"All India Institute of Medical Sciences, New Delhi",2009.0,20.0,Bangalore,Rajarajeshwarinagar,Clinic,Lotus Multispeciality Health Care,600,"Dr. Nanda Kumar Bhairi is an Orthopedist in Rajarajeshwarinagar, Bangalore. Dr. Bhairi practices at Lotus Multi Speciality Health Care in Rajarajeshwarinagar, Bangalore. He completed DNB (Orthopedics) from AIIMS in 2009. He is a member of Indian Orthopaedic Association, Karnataka Medical Council and Karnataka Orthopaedic Association.",99.0,543.0,48,"8/8/2024, 4:51:31 PM",9,,male
