rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
11,932693,1148490,1465502,https://imagesx.practo.com/providers/dr-indranil-sinha-roy-general-physician-kolkata-8756c2d0-ecdc-4ac6-977d-586e9fda5a21.jpg,/kolkata/doctor/indranil-sinha-roy-general-physician?practice_id=1465502&specialization=General Physician&referrer=doctor_listing&page_uid=9005bd48-9ce1-4c56-bfc1-d0ec2fa26a87,Dr. Indranil Sinha Roy,General Physician,MBBS,Calcutta University,2004,MD - General Medicine,Dr . D. Y . Patil Vidyapeeth,2011.0,20,Kolkata,Beliaghata,Clinic,Apollo Clinic,1000,,,0,0,"8/8/2024, 10:38:32 AM",0,,male
12,703980,1036404,735842,https://imagesx.practo.com/providers/dr-shambhu-vishal-general-physician-kolkata-f140b981-b8f8-4044-bb12-613b40fd1938.jpg,/kolkata/doctor/dr-shambhu-vishal-general-physician-1?practice_id=735842&specialization=General Physician&referrer=doctor_listing&page_uid=9005bd48-9ce1-4c56-bfc1-d0ec2fa26a87,Dr. Shambhu Vishal,General Physician,MBBS,"Rajiv Gandhi University of Health Sciences, Bangalore, India",2007,DNB - General Medicine,"National Board of Examination, India",2019.0,15,Kolkata,Salt Lake,Hospital,Manipal Hospital Broadway,1000,,94.0,18,13,"8/8/2024, 10:38:32 AM",1,,male
13,712014,733612,735842,https://imagesx.practo.com/providers/dr-anirvan-jaiswal-internal-medicine-kolkata-25439235-653c-41cc-8304-93ca66badd63.jpg,/kolkata/doctor/anirvan-jaiswal-general-physician?practice_id=735842&specialization=General Physician&referrer=doctor_listing&page_uid=9005bd48-9ce1-4c56-bfc1-d0ec2fa26a87,Dr. Anirvan Jaiswal,General Physician,MBBS,"Bangalore Medical College and Research Institute, Bangalore",2005,,,,18,Kolkata,Salt Lake,Hospital,Manipal Hospital Broadway,1000,,100.0,3,2,"8/8/2024, 10:38:32 AM",2,,male
14,734671,592514,1033173,https://imagesx.practo.com/providers/dr-anirban-das-internal-medicine-kolkata-eff0f7ee-12a3-4bae-97a7-59288171d163.jpg,/kolkata/doctor/anirban-das-1-internal-medicine?practice_id=1033173&specialization=General Physician&referrer=doctor_listing&page_uid=9005bd48-9ce1-4c56-bfc1-d0ec2fa26a87,Dr. Anirban Das,General Physician,MBBS,"University Of Calcuta, India",2000,MD - General Medicine,"The West Bengal University of Health Sciences (WBUHS), Kolkata",2013.0,24,Kolkata,Dhakuria,Hospital,Manipal Hospitals,1000,,100.0,23,7,"8/8/2024, 10:38:32 AM",3,,male
15,714651,812458,735842,https://imagesx.practo.com/providers/dr-sudipta-dutta-diabetologist-kolkata-7b490644-bcd2-4eb2-8bbc-c91883a77c3e.jpg,/kolkata/doctor/sudipta-dutta-diabetologist?practice_id=735842&specialization=General Physician&referrer=doctor_listing&page_uid=9005bd48-9ce1-4c56-bfc1-d0ec2fa26a87,Dr. Sudipta Dutta,General Physician,MBBS,Burdwan Medical College,2008,MD - Biochemistry,"Mahatma Jyotiba Phule Rohilkhand University, Bareilly",2017.0,16,Kolkata,Salt Lake,Hospital,Manipal Hospital Broadway,1000,"Dr. Sudipta Dutta had done MBBS, MD (Diabetologist) , Fellowship in Diabetes (U.K. Master in Diabetes Complications (RCP) PG Diploma in Clinical Endocrinology And Diabetes Motto:- Awareness, prevention & treatment of Silent killer (Diabetes) Let us Fight together against Diabetes",100.0,2,0,"8/8/2024, 10:38:32 AM",4,,
16,929605,748705,1464717,https://imagesx.practo.com/providers/dr-anumita-dey-general-physician-kolkata-7fd0b815-816b-4047-b4c2-df45b0641ca5.jpg,/kolkata/doctor/dr-anumita-dey-diabetologist?practice_id=1464717&specialization=General Physician&referrer=doctor_listing&page_uid=9005bd48-9ce1-4c56-bfc1-d0ec2fa26a87,Dr. Anumita Dey,General Physician,MBBS,Burdwan Medical College,2005,,,,19,Kolkata,Behala,Clinic,Nova Medical Services,500,,,0,0,"8/8/2024, 10:38:32 AM",5,,female
17,931988,629152,1465547,https://imagesx.practo.com/providers/dr-gaurab-bhaduri-endocrinologist-kolkata-5d476800-d367-4c2e-8ded-c4d76af3913a.jpg,/kolkata/doctor/gaurab-bhaduri-general-physician?practice_id=1465547&specialization=General Physician&referrer=doctor_listing&page_uid=9005bd48-9ce1-4c56-bfc1-d0ec2fa26a87,Dr. Gaurab Bhaduri,General Physician,MBBS,West Bengal University of Health Sciences,2011,MD - General Medicine,West Bengal University of Health Sciences,2016.0,13,Kolkata,Beliaghata,Clinic,Apollo Sugar Clinic,1100,"Dr. Gaurab Bhaduri is a Consultant in the department of Endocrinology and Diabetes. Dr. Gaurab Bhaduri practices at Apollo Clinic in Salt Lake, Kolkata and Apollo Sugar Clinic in New Town, Kolkata. He has done his MD Internal Medicine  followed by SCE Endocrinology & Diabetes U.K, Post Grad Diploma in Clinical Endocrinology & Diabetes( Royal College of Physicians, U.K), DMSc( Diabetes) U.K, CCDM( Diabetes) U.K",86.0,7,7,"8/8/2024, 10:38:32 AM",6,,male
18,745285,593228,1316307,https://imagesx.practo.com/providers/dr-soumik-banerjee-general-physician-kolkata-6992ebef-07ac-43b2-a5f1-a0db6c27ddf3.jpg,/kolkata/doctor/dr-soumik-banerjee-internal-medicine?practice_id=1316307&specialization=General Physician&referrer=doctor_listing&page_uid=9005bd48-9ce1-4c56-bfc1-d0ec2fa26a87,Dr. Soumik Banerjee,General Physician,MBBS,R G Kar Medical College and Hospital,2003,,,,21,Kolkata,Khardaha,Clinic,Dr. Soumik Banerjee Clinic,1000,Dr. Soumik Banerjee has completed MBBS.,,0,0,"8/8/2024, 10:38:32 AM",7,,male
19,902248,1049167,1455337,https://imagesx.practo.com/providers/dr-chandan-malik-pain-management-specialist-kolkata-5182c543-058c-4c66-a4da-b5fd071a1ebe.jpg,/kolkata/doctor/chandan-malik-general-physician-1?practice_id=1455337&specialization=General Physician&referrer=doctor_listing&page_uid=9005bd48-9ce1-4c56-bfc1-d0ec2fa26a87,Dr. Chandan Malik,General Physician,MBBS,Burdwan Medical College,2014,Diploma in Anesthesiology,Calcutta National Medical College,2020.0,8,Kolkata,Anandapur,Clinic,Medihut Pharmacy And Clinic,500,"Dr. Chandan Malik  is Pain Management Specialist. He offers advice on different type of pain , chronic low back pain, shoulder pain , frozen shoulder, cervical spondylitis, lumber spondylitis, knee pain , ankle pain  , sports injury, diabetic neuropathy, peripheral neuropathy, post fracture rehabilitation. He offers best quality of medical service at affordable price...",,0,0,"8/8/2024, 10:38:32 AM",8,,male
20,932677,897375,1465502,https://imagesx.practo.com/providers/dr-prattay-ghosh-consultant-physician-kolkata-c9b34276-261d-4e9e-90bc-8b3da22e0012.jpg,/kolkata/doctor/dr-prattay-ghosh-general-medicine?practice_id=1465502&specialization=General Physician&referrer=doctor_listing&page_uid=9005bd48-9ce1-4c56-bfc1-d0ec2fa26a87,Dr. Prattay Ghosh,General Physician,MBBS,"The West Bengal University of Health Sciences (WBUHS), Kolkata",2011,MD - General Medicine,"Mata Gujari Memorial Medical College,",2017.0,13,Kolkata,Beliaghata,Clinic,Apollo Clinic,900,"Dr. Prattay has done Mbbs, MD(Medicine), PGDCC, Postgraduate Diploma in Clinical Endocrinology & Diabetes(RCP UK) & CMC Vellore. Consultant Physician, Clinical Cardiologist, Endocrino-diabetologist, Intensive Care Physician, Ruby General Hospital Kolkata. Practicing in Kolkata.",,0,0,"8/8/2024, 10:38:32 AM",9,,male
21,932682,1148467,1465502,https://imagesx.practo.com/providers/dr-sibasis-bhattacharyya-general-physician-kolkata-fd2429fa-aa0f-43aa-add9-55cea3d392fa.jpg,/kolkata/doctor/sibasis-bhattacharyya-general-physician?practice_id=1465502&specialization=General Physician&referrer=doctor_listing&page_uid=f1d4c3c2-8230-441f-8c19-f00e4157d7cf,Dr. Sibasis Bhattacharyya,General Physician,MBBS,West bengal university,2011,,,,13,Kolkata,Beliaghata,Clinic,Apollo Clinic,1000,,,0,0,"8/8/2024, 10:38:32 AM",0,,male
22,934719,1104591,1465502,https://imagesx.practo.com/providers/dr-keshav-agarwal-general-physician-kolkata-e90cc917-dcd2-4fc8-bd63-2aa82f6d3883.jpg,/kolkata/doctor/keshav-agarwal-general-physician?practice_id=1465502&specialization=General Physician&referrer=doctor_listing&page_uid=f1d4c3c2-8230-441f-8c19-f00e4157d7cf,Dr. Keshav Agarwal,General Physician,MBBS,GS Medical College,2022,,,,2,Kolkata,Beliaghata,Clinic,Apollo Clinic,600,,,0,0,"8/8/2024, 10:38:32 AM",1,,male
23,932695,1148492,1465502,https://imagesx.practo.com/providers/dr-chanchal-kumar-jana-general-physician-kolkata-e0f88385-43d3-49a6-95a5-97a293361161.jpg,/kolkata/doctor/chanchal-kumar-jana-general-physician?practice_id=1465502&specialization=General Physician&referrer=doctor_listing&page_uid=f1d4c3c2-8230-441f-8c19-f00e4157d7cf,Dr. Chanchal Kumar Jana,General Physician,MBBS,Calcutta University,1980,MD - General Medicine,Calcutta University,1984.0,44,Kolkata,Beliaghata,Clinic,Apollo Clinic,800,,,0,0,"8/8/2024, 10:38:32 AM",2,,male
24,754412,911575,735842,https://imagesx.practo.com/providers/dr-rakhi-sanyal-general-physician-kolkata-4b79e734-b43e-4800-9372-f54e5f536694.jpg,/kolkata/doctor/rakhi-sanyal-general-physician?practice_id=735842&specialization=General Physician&referrer=doctor_listing&page_uid=f1d4c3c2-8230-441f-8c19-f00e4157d7cf,Dr. Rakhi Sanyal,General Physician,MBBS,Calcutta University,1993,MD - Pharmacology, Calcutta University,2002.0,31,Kolkata,Salt Lake,Hospital,Manipal Hospital Broadway,1500,,50.0,2,1,"8/8/2024, 10:38:32 AM",3,,female
25,870110,1073041,1407045,https://imagesx.practo.com/providers/dr-dip-chattopadhyay-general-physician-kolkata-c633567a-0c13-4248-9647-44f42280f115.jpg,/kolkata/doctor/dr-dip-chattopadhyay-general-physician?practice_id=1407045&specialization=General Physician&referrer=doctor_listing&page_uid=f1d4c3c2-8230-441f-8c19-f00e4157d7cf,Dr. Dip Chattopadhyay,General Physician,MBBS,Calcutta University,2003,,,,20,Kolkata,Bhawanipore,Hospital,Samaritan Clinic Private Limited,1000,,,0,0,"8/8/2024, 10:38:32 AM",4,,male
26,934724,1150695,1465502,https://imagesx.practo.com/providers/dr-md-azharuddin-general-physician-kolkata-21b563c1-2552-4f8a-95c0-68b255944074.jpg,/kolkata/doctor/md-azharuddin-general-physician?practice_id=1465502&specialization=General Physician&referrer=doctor_listing&page_uid=f1d4c3c2-8230-441f-8c19-f00e4157d7cf,Dr. MD Azharuddin,General Physician,MBBS,West bengal university,2012,,,,12,Kolkata,Beliaghata,Clinic,Apollo Clinic,1000,,,0,0,"8/8/2024, 10:38:32 AM",5,,male
27,577728,591776,1144124,https://imagesx.practo.com/providers/dr-soumik-debnath-general-physician-kolkata-81619d07-9d36-4fe8-b3d5-288d987bc278.jpg,/kolkata/doctor/soumik-debnath-1-general-physician?practice_id=1144124&specialization=General Physician&referrer=doctor_listing&page_uid=f1d4c3c2-8230-441f-8c19-f00e4157d7cf,Dr. Soumik Debnath,General Physician,MD - Physician,"Saint-Petersburg State Medical Academy, Russian Federation",2010,,,,14,Kolkata,Salt Lake,Clinic,Doctor's Clinic ,550,"Dr. Soumik Debnath is a well-known doctor specializing in General Physician  and Diabetologist . Having worked with several hospitals, Dr. Soumik Debnath has 12 years of relevant experience. Dr. Soumik Debnath practices medicine at AMRI Saltlake. Dr. Soumik Debnath has worked with Max Clinic, Delhi, Calcutta Medical Research Institute (CMRI), Apollo Gleneagles Hospitals, Kothari Medical Centre in the past. Dr. Soumik Debnath specializes in Health Checkup (General), Diabetes Management, Hypertension Treatment, Lower/Upper Respiratory Tract Infection Treatment. Apart from association with different hospitals, Dr. Soumik Debnath has put skills to the test in many other ways. .",99.0,124,99,"8/8/2024, 10:38:32 AM",6,,male
28,835708,589611,1250516,https://imagesx.practo.com/providers/dr-amitabha-saha-internal-medicine-kolkata-52a7253d-d3a7-48d7-bce4-6dd519bc6244.jpg,/kolkata/doctor/amitabha-chanda-diabetologist?practice_id=1250516&specialization=General Physician&referrer=doctor_listing&page_uid=f1d4c3c2-8230-441f-8c19-f00e4157d7cf,Dr. Amitabha Saha,General Physician,MBBS,"Medical College, Calcutta",1997,MRCP (UK),"Royal Colleges Of Physicians,london, Uk",2012.0,23,Kolkata,Mukundapur,Hospital,Manipal Hospitals,1200,"Dr. Amitabha Saha is the One of the leading Diabetologist in the city, with an experience of over 16 years, Dr. Saha has been an astounding individual in his field of expertise with several successful cases associated with his name.  He had an incredible career during his academic times where he was regarded as an extraordinary student and was very well appreciated by other students of his batch. Dr. Saha is an MD, MRCP UK, specialised CDD Diabetes, He has successfully cleared EDICM ( European Diploma In Intensive Care Medicine) .He has cleared Specialise Certificate Exam both in Endocrinology / Diabetes and Rheumatology from Royal College Of England. His special interest lies in diabetes management as well as rheumatology and Cardiology. He is a specialized person in the internal medicine field.",71.0,17,11,"8/8/2024, 10:38:32 AM",7,,male
29,568928,338414,1138619,https://imagesx.practo.com/providers/dr-anirban-chakraborty-internal-medicine-kolkata-55cf2348-a587-4b3b-97cf-a8839ce0b658.jpg,/kolkata/doctor/anirban-chakraborty-1-internal-medicine?practice_id=1138619&specialization=General Physician&referrer=doctor_listing&page_uid=f1d4c3c2-8230-441f-8c19-f00e4157d7cf,Dr. Anirban Chakraborty,General Physician,MRCP (UK),"Royal College Of Physician, London",2009, FRCP,"Royal Colleges Of Physicians,london, Uk",2013.0,24,Kolkata,Kalikapur,Clinic,Lenus Specialty Clinic,2000,"Dr. Anirban Chakraborty is a leading physician, cardiovascular and diabetes specialist in Kolkata who is trained to an international standard in UK and USA. He practices diabetes, cardiovascular medicine, respiratory medicine and internal medicine in Kolkata. Dr. Chakraborty works as a senior consultant in  R.N Tagore Hospital in Kolkata and Narayana Health Super Specialty Hospital. He also works as a Consultant part-time in the National Health Service in England. You can rest assured that by consulting him you will get the most modern, latest and safest treatment in the world, here in Kolkata.  Dr. Anirban Chakraborty had worked as a substantive consultant in the UK (total for three years) after completing his specialist registrar's training (CCST or CCT). He obtained the prestigious FRCP degree at the age of 37 from the Royal College of Physicians UK. He still maintains the high standard required to work in the UK (he does that for a few weeks every year as a consultant) and keeps himself updated by attending Royal College Conferences in the UK, among others.  He is only a handful of doctors in the whole of India to have achieved the above credentials of having a specialty training from the UK (CCST), the highest degree for physicians in the UK (FRCP) and the experience of working as a substantive consultant in NHS UK. Dr. Chakraborty has extensive experience of over 13 years of working in the UK and USA, where he went with the prestigious Fogarty Scholarship in 2002. Dr. Chakraborty has worked as a substantive consultant in the Dudley Group Of Hospitals, and later as a senior consultant in internal medicine at Queen Elizabeth Hospital Birmingham; one of the largest super specialty hospitals in the world. He promises to provide an honest, competent and world-class medical consultation in Kolkata by following the latest international guidelines and protocols.   Dr. Anirban Chakraborty is still working part-time as a Consultant in NHS UK where he travels regularly. Getting his opinion on your medical problem will give you the peace of mind of getting the latest and safest view of an internationally recognized and trained doctor without the hassle of traveling out of Kolkata.  ",94.0,158,106,"8/8/2024, 10:38:32 AM",8,,male
30,636424,738442,1193322,https://imagesx.practo.com/providers/dr-saakshi-bhartia-general-physician-kolkata-ea9761c9-577e-48b6-a26a-bfd2ed531ccb.jpg,/kolkata/doctor/saakshi-bhartia-general-physician-1?practice_id=1193322&specialization=General Physician&referrer=doctor_listing&page_uid=f1d4c3c2-8230-441f-8c19-f00e4157d7cf,Dr. Saakshi Bhartia,General Physician,MBBS,"MGM Institute of Health Science, Bombay",2018,,,,6,Kolkata,Shakespeare Sarani,Clinic,Ben Nevis Diagnostic Center,500,,96.0,69,46,"8/8/2024, 10:38:32 AM",9,,female
31,773319,938749,1341502,https://imagesx.practo.com/providers/dr-ashita-kuruvilla-general-practitioner-kolkata-7f7edb1f-63a9-4e3b-991d-9d4aaefcd22b.jpg,/kolkata/doctor/ashita-kuruvilla-general-practitioner?practice_id=1341502&specialization=General Physician&referrer=doctor_listing&page_uid=8dea762a-f742-418e-a001-4085af51be1e,Dr. Ashita Kuruvilla,General Physician,MBBS,"KPC Medical College, Jadavpur, Kolkata",2017,,,,7,Kolkata,Behala,Clinic,Kuruvilla Diagnostics,650,"Dr Ashita Kuruvilla have Worked In All Asia Medical Institute And M,R Bangur Hospital For 2 Years. C Currently Attached To Narayan Memorial Hospital",100.0,56,48,"8/8/2024, 10:38:32 AM",0,,female
32,430813,484938,1322622,https://imagesx.practo.com/providers/dr-govind-krishna-gupta-general-physician-kolkata-0f1530f8-e167-4b25-8643-518b759393d6.jpg,/kolkata/doctor/govind-krishna-gupta-sexologist?practice_id=1322622&specialization=General Physician&referrer=doctor_listing&page_uid=8dea762a-f742-418e-a001-4085af51be1e,Dr. Govind Krishna Gupta,General Physician,MBBS,"Medical College, Calcutta",1986,,,,37,Kolkata,Elgin,Clinic,Dr Gupta's Clinic,1000,"Dr Govind K Gupta, MBBS from Calcutta National Medical College and Diplomat, American Board of Sexology, is India's most widely acclaimed and experienced sexologist having treated over one lakh patients. Experienced physician in Sexual Problems, Infertility and Sexually Transmitted Diseases.",74.0,27,13,"8/8/2024, 10:38:32 AM",1,,male
33,754339,640105,1323472,https://imagesx.practo.com/providers/dr-saugata-poddar-general-physician-kolkata-a255ce05-b570-41f2-8e10-9bd59ff0fe07.jpg,/kolkata/doctor/dr-saugata-poddat-emergency-critical-care?practice_id=1323472&specialization=General Physician&referrer=doctor_listing&page_uid=8dea762a-f742-418e-a001-4085af51be1e,Dr. Saugata Poddar,General Physician,MBBS,"R.G. Kar College, Kolkata",2015,,,,9,Kolkata,Kaikhali,Clinic,Dr. Saugata Poddar's Clinics,499,"Dr. Saugata Poddar had done M. B. B. S Doctor , Emergency, General Physician",94.0,51,48,"8/8/2024, 10:38:32 AM",2,,male
34,676828,691517,1250516,https://imagesx.practo.com/providers/dr-sujoy-panchadhyayee-consultant-physician-kolkata-f8ca6e2c-7cd7-4823-a084-def837584c17.jpg,/kolkata/doctor/dr-sujoy-panchadhyayee-general-physician?practice_id=1250516&specialization=General Physician&referrer=doctor_listing&page_uid=8dea762a-f742-418e-a001-4085af51be1e,Dr. Sujoy Panchadhyayee,General Physician,MD - General Medicine,Calcutta National Medical College,2007,,,,17,Kolkata,Mukundapur,Hospital,Manipal Hospitals,1000,,71.0,7,6,"8/8/2024, 10:38:32 AM",3,,male
