rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
12,707225,398016,1255222,https://imagesx.practo.com/providers/dr-mohit-singhal-pediatrician-bangalore-7815aa88-787c-430c-a83b-2cc6cb1e0593.jpg,/bangalore/doctor/mohit-singhal-pediatrician-pediatrician?practice_id=1255222&specialization=Pediatrician&referrer=doctor_listing&page_uid=cd3b69d5-eba4-416e-984b-0c69401d0906,Dr. Mohit Singhal,Pediatrician,MBBS,"Maharshi Dayanand University, Rohtak",2001,MD - Pediatrics,Rajiv Gandhi University of Health Sciences,2005.0,23,Bangalore,Whitefield,Clinic,Care and Cure Fertility Centre,650,Former Consultant at Apollo cradle brookfield Working in Cloudnine hospital Whitefield,96.0,661.0,465,"8/8/2024, 4:51:31 PM",1,,male
13,891305,227338,1423815,https://imagesx.practo.com/providers/dr-cajetan-m-f-tellis-pediatrician-bangalore-23af7499-1efa-44bd-b490-5c5d2238f405.jpg,/bangalore/doctor/dr-cajetan-m-f-tellis-pediatrician?practice_id=1423815&specialization=Pediatrician&referrer=doctor_listing&page_uid=cd3b69d5-eba4-416e-984b-0c69401d0906,Dr. Cajetan M F Tellis,Pediatrician,MBBS,"St John's Medical College, Bangalore",1989,MD - Pediatrics,"St John's Medical College, Bangalore",1996.0,35,Bangalore,HSR Layout,Hospital,Sunlife Hospital,600,Dr. Cajetan Mario Francis Tellis is a Pediatrician and has an experience of more than 25 years in this field.,86.0,183.0,38,"8/8/2024, 4:51:31 PM",2,,male
14,558777,577433,1133192,https://imagesx.practo.com/providers/dr-mallesh-u-pediatrician-bangalore-95ba7762-62ab-436c-a90b-fc9f29d836b7.jpg,/bangalore/doctor/mallesh-u?practice_id=1133192&specialization=Pediatrician&referrer=doctor_listing&page_uid=cd3b69d5-eba4-416e-984b-0c69401d0906,Dr. Mallesh U,Pediatrician,MBBS,"M S Ramaiah Medical College, Bangalore",2006,Diploma in Child Health (DCH),Navodaya Medical College,2012.0,18,Bangalore,Horamavu,Clinic,Paripoorna Medical Centre,350,"Dr. Mallesh is one of the best Pediatricians who practices at Paripoorna Medical Centre, Horamavu Bangalore . He is well versed with all paediatric vaccination and  in newborn care and also a special interest in Pediatric Endocrinology. He is also a consultant at various hospitals in Ramamurthy Nagar, TC palya and Kalyan Nagar.",92.0,72.0,35,"8/8/2024, 4:51:31 PM",3,,male
15,481030,261148,630200,https://imagesx.practo.com/providers/dr-jagadish-chinnappa-pediatrician-bangalore-7684bdd9-0e27-4971-8c64-90e7a202d8df.jpg,/bangalore/doctor/jagdish-pediatrician?practice_id=630200&specialization=Pediatrician&referrer=doctor_listing&page_uid=cd3b69d5-eba4-416e-984b-0c69401d0906,Dr. Jagadish Chinnappa,Pediatrician,MBBS,"Grant Medical College and Sir JJ Hospital, Mumbai",1979,MD - Pediatrics,"Grant Medical College and Sir JJ Hospital, Mumbai",1981.0,45,Bangalore,Old Airport Road,Hospital,Manipal Hospitals Old Airport Road,900,"Dr. Jagdish Chinnappa is an acclaimed pediatric consultant of high caliber, with many years of experience in his profession. He completed his MD in Paediatrics from Grant Medical College, Mumbai. He is a specialist in Nutrition and Development Assessment and also offers treatment for skin diseases seen in children. You can also avail vaccination for your child with Dr. Jagdish. Currently, the doctor is available for consultation at Child Central clinic, Koramangala as well at Manipal Hospital, Old Airport Road, Bangalore. He is an active member of Indian Academy of Paediatrics. He is known for his quick and accurate diagnosis in children. He is an expertise in handling the emergency situation and it is unbelievable, how he brings back hope in the minds of his little patients and their parents. He takes upon on the task ",95.0,296.0,88,"8/8/2024, 4:51:31 PM",4,,male
16,701730,587347,1273358,https://imagesx.practo.com/providers/dr-lokanadha-reddy-pediatrician-bangalore-c1484662-0866-48a0-8339-d47d00be8218.jpg,/bangalore/doctor/dr-lokanadha-reddy?practice_id=1273358&specialization=Pediatrician&referrer=doctor_listing&page_uid=cd3b69d5-eba4-416e-984b-0c69401d0906,Dr. Lokanadha Reddy,Pediatrician,MBBS,"Kurnool Medical College, Kurnool",2010,MD - Pediatrics,Kasturba Medical  College,2015.0,14,Bangalore,Thanisandra,Clinic,Sreenika Children's Clinic,500,"Dr. Lokanadha Reddy has completed MBBS from Kurnool Govt. Medical College under NTRUHS, AP. and MD- Paediatrics from Kasturba Medical College, Manipal. He completed Fellowship in Neonatology which deals with care of preterm babies and sick newborn babies. He practices at Sreenika Children's Clinic at Thanisandra Main Road, Nagavara. He is compassionate and dedicated to treat children including newborn. He is experienced in General Paediatrics, Neonatology, Immunisation etc.",98.0,260.0,156,"8/8/2024, 4:51:31 PM",5,,male
17,840246,1009629,1403894,https://imagesx.practo.com/providers/dr-shilpa-pandya-pediatrician-bangalore-bef6e99e-3388-4b44-8445-50f99171e0b7.jpg,/bangalore/doctor/shilpa-pandya-paediatrics-1?practice_id=1403894&specialization=Pediatrician&referrer=doctor_listing&page_uid=cd3b69d5-eba4-416e-984b-0c69401d0906,Dr. Shilpa Pandya,Pediatrician,MD - Pediatrics,"Gandhi Medical College, Bhopal",2016,MBBS,"SBHGMC, Dhule",2010.0,13,Bangalore,Mahadevapura,Clinic,Apollo Clinic,800,"Dr Shilpa Pandya, MD, is a highly skilled and compassionate pediatrician committed to providing exceptional healthcare to infants, children and adolescents. With over 12 years of experience, she specializes in diagnosing and treating a wide range of neonatal and Paediatric conditions. Her skills include well baby checkups, immunizations, growth, developmental and behavioral assessments, common Paediatric ailments, asthma management, lactation and dietary counselling. She is well versed in emergency newborn and pediatric procedures including resuscitation, line insertions, and ventilation. With a warm and reassuring demeanor, Dr Shilpa creates a positive and trusting environment to support the overall health and wellbeing of her young patients.",100.0,74.0,49,"8/8/2024, 4:51:31 PM",6,,female
18,680008,742404,1257458,https://imagesx.practo.com/providers/dr-sheetal-s-pediatrician-bangalore-3b88a666-5f86-494c-94bb-e535e22e19a8.jpg,/bangalore/doctor/dr-s-sheethal-pediatrician?practice_id=1257458&specialization=Pediatrician&referrer=doctor_listing&page_uid=cd3b69d5-eba4-416e-984b-0c69401d0906,Dr. Sheetal S,Pediatrician,MBBS,Kasturba Medical  College,2001,Diploma in Child Health (DCH),Manipal University,2003.0,23,Bangalore,Akshaya nagar,Clinic,Vindhya Child Clinic,500,,92.0,49.0,19,"8/8/2024, 4:51:31 PM",7,,female
19,622704,644361,1180089,https://imagesx.practo.com/providers/dr-lingaraj-mulage-pediatrician-bangalore-127fb23a-5048-456c-89e7-e4e7633209a8.jpg,/bangalore/doctor/dr-lingaraju-2-pediatrician?practice_id=1180089&specialization=Pediatrician&referrer=doctor_listing&page_uid=cd3b69d5-eba4-416e-984b-0c69401d0906,Dr. Lingaraj Mulage,Pediatrician,MBBS,"University Of Mysore, India",2009,MD - Pediatrics,"Kempegowda Institute of Medical Sciences (KIMS), Bangalore",2014.0,15,Bangalore,Banashankari,Hospital,Ovum Woman & Child Speciality Hospital,700,,95.0,38.0,29,"8/8/2024, 4:51:31 PM",8,,male
20,753581,850363,1277804,https://imagesx.practo.com/providers/dr-s-m-farhana-pediatrician-bangalore-b5ab5c5e-1d90-476f-a2a6-dad8ff7e5bbe.jpg,/bangalore/doctor/farhana-pediatrician?practice_id=1277804&specialization=Pediatrician&referrer=doctor_listing&page_uid=cd3b69d5-eba4-416e-984b-0c69401d0906,Dr. S M Farhana,Pediatrician,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2011,MD - Pediatrics,JJMMC Davangere RGUHS Bangalore,2016.0,13,Bangalore,Kadugodi,Clinic,Hopewell Multispeciality Clinic,500,,100.0,20.0,18,"8/8/2024, 4:51:31 PM",9,,female
21,659112,571542,1131824,https://imagesx.practo.com/providers/dr-rakhi-sircar-pediatrician-bangalore-ebdd792e-583b-4ade-a708-0e74a7f6f9b1.jpg,/bangalore/doctor/rakhi-sircar?practice_id=1131824&specialization=Pediatrician&referrer=doctor_listing&page_uid=3f3e91ea-4389-47a8-a120-c254beea0fdf,Dr. Rakhi Sircar,Pediatrician,MBBS,Calcutta National Medical College,1993,Diploma in Child Health (DCH),"Dr. B.C. Roy Memorial Hospital for Children, Kolkata",2000.0,31,Bangalore,Hulimavu,Hospital,Nano Hospitals,500,,98.0,44.0,21,"8/8/2024, 4:51:31 PM",0,,female
22,543220,423414,1122109,https://imagesx.practo.com/providers/dr-tejaswini-nayak-pediatrician-bangalore-1bc81249-888b-4e0d-a72d-efddac112c15.jpg,/bangalore/doctor/dr-tejaswini-nayak-pediatrician-1?practice_id=1122109&specialization=Pediatrician&referrer=doctor_listing&page_uid=3f3e91ea-4389-47a8-a120-c254beea0fdf,Dr. Tejaswini Nayak,Pediatrician,MBBS,"Jawaharlal Nehru Medical College, Belgaum",1995,Diploma in Paediatrics,"Jawaharlal Nehru Medical College, Belgaum",2002.0,29,Bangalore,Bellandur,Clinic,Chinmayi Child Care Clinic,1000,"Dr. Tejaswini Nayak is a Pediatrician in Bellandur, Bangalore and has an experience of 17 years in this field. Dr. Tejaswini Nayak practices at Chinmayi Child Care Clinic in Bellandur, Bangalore. She completed MBBS from JN Medical College, Belgaum in 1995, DNB (Pediatrics) from, in 2007 and Diploma in Child Health (DCH) from JN Medical College, Belgaum in 2002.  Some of the services provided by the doctor are Nutrition Assessment, Consultation, Nebulisation, Growth, and Development including General Paediatrics and Immunization etc.",96.0,566.0,184,"8/8/2024, 4:51:31 PM",1,,female
23,737483,663295,1274098,https://imagesx.practo.com/providers/dr-shalu-jain-pediatrician-bangalore-7bef5513-d01a-460c-95bc-31b8895e3e29.jpg,/bangalore/doctor/dr-shalu-jain-2-pediatrician?practice_id=1274098&specialization=Pediatrician&referrer=doctor_listing&page_uid=3f3e91ea-4389-47a8-a120-c254beea0fdf,Dr. Shalu Jain,Pediatrician,MBBS,GSVM Medical College Kanpur,2007,Diploma in Child Health (DCH),GSVM Medical College Kanpur,2011.0,17,Bangalore,Gunjur,Clinic,Umbrella Children's Clinic,600,"Dr.Shalu Jain is Consultant Paediatrician & Neonatologist in Femiint Health, Whitefield, Bangalore          She stood first in her district (Rampur, U.P.) in the class Tenth public examination & did her undergraduate & postgraduate training in Paediatrics from G.S.V.M Medical College, Kanpur, U.P.      She completed her Fellowship programme in Neonatal Intensive Care (2017) in Cloudnine Hospital, Bangalore & got trained in the care of extreme Preemies, sick newborns, Neonatal Surgical Intensive Care, Neonatal Transport, Developmentally supportive & family centered care.                   She is skilled in Intubation, Mechanical Ventilation including H.F.O.V.efficient in managing babies on nitric oxide,Whole body cooling,Cerebral Function monitoring,Blood gas analysis,Cardioversion, Defibrillation and arrhythmia management,Peritoneal dialysis,Intercostal drain insertion,Lumber puncture,Surfactant administration, UVC/UAC ,PICC line insertion,Non-invasive Ventilation, Exchange Transfusion etc.        She is the life member of IAP, NNF- India.      Her care & empathy towards families is worth a mention. As a mother of two daughters, she has laudable motives in promoting health, nutrition & education of a girl child & works for abolishing female foeticide in our society. ",96.0,78.0,27,"8/8/2024, 4:51:31 PM",2,,female
24,276372,260902,730890,https://imagesx.practo.com/providers/dr-pradeep-kumar-pediatrician-bangalore-dfc690c9-747a-4baf-9492-865fb6b49e64.jpg,/bangalore/doctor/dr-pradeep-kumar-pediatrician?practice_id=730890&specialization=Pediatrician&referrer=doctor_listing&page_uid=3f3e91ea-4389-47a8-a120-c254beea0fdf,Dr. Pradeep Kumar,Pediatrician,MBBS,Mysore Medical Colloge,2003,MD - Pediatrics,"Government medical college,Mysore",2009.0,21,Bangalore,Sahakaranagar,Hospital,Motherhood Hospital,650,,96.0,92.0,39,"8/8/2024, 4:51:31 PM",3,,male
25,615465,635016,1136875,https://imagesx.practo.com/providers/dr-girija-r-g-pediatrician-bangalore-0a58ecd1-1c4d-4abd-ba72-ab12b1aa7446.jpg,/bangalore/doctor/girija-r-g-pediatrician?practice_id=1136875&specialization=Pediatrician&referrer=doctor_listing&page_uid=3f3e91ea-4389-47a8-a120-c254beea0fdf,Dr. Girija R G,Pediatrician,MD - Pediatrics,KVG Medical College Sullia,2017,MBBS,Devaraj URS Medical College - Kolar,2008.0,16,Bangalore,Whitefield,Clinic,Dhatri Health Care,500,"Dr. Girija R G is a pediatrician working in Dhatri Health Care clinic to provide the possible care to the children of our society. She received her medical degree from Sri Devaraj Urs Medical college followed by underwent post-graduation in Paediatrics from RGUHS University. Having attended many national and international conferences, there is constant up-gradation of her knowledge.",100.0,51.0,35,"8/8/2024, 4:51:31 PM",4,,female
26,661971,254644,1122944,https://imagesx.practo.com/providers/dr-santosh-n-paediatric-intensivist-bangalore-f5674076-b2fc-457f-ba35-10ca406b1486.jpg,/bangalore/doctor/dr-santosh-n-pediatrician?practice_id=1122944&specialization=Pediatrician&referrer=doctor_listing&page_uid=3f3e91ea-4389-47a8-a120-c254beea0fdf,Dr. Santosh N,Pediatrician,MBBS,"Kempegowda Institute of Medical Sciences (KIMS), Bangalore",1994,MD - Pediatrics,"Father Muller Medical College, Mangalore",1997.0,30,Bangalore,Jayanagar 5 Block,Hospital,Apollo Cradle & Children’s Hospital,800,"An expert pediatrician, with over 20 years of experience in General Pediatrics and Neonatal Intensive Care, Dr. Santosh is available for consultation at Dr. Santosh Clinic and Prajeet Children's Clinic, Bangalore. He also treats emergency cases at Sagar Hospitals, Bangalore. Dr. Santosh completed his MBBS from K.I.M.S Bangalore, in 1994, and his MD in Pediatrics from Father Muller Institute of Medical Education and Research, Mangalore, in 1997. He is also a member of the Indian Association of Pediatrics (I.A.P) and has received training in Neonatal Intensive Care. Being highly passionate towards his profession, Dr. Santosh enjoys treating the sick and relieving them of their ailments.",98.0,780.0,261,"8/8/2024, 4:51:31 PM",5,,male
