rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
11,618692,638951,1176755,https://imagesx.practo.com/providers/dr-vikas-jain-spine-surgeon-ortho-mumbai-751cda1c-bdf8-4071-9095-3b08d3193e41.jpg,/mumbai/doctor/dr-vikas-jain-orthopaedics?practice_id=1176755&specialization=Orthopedist&referrer=doctor_listing&page_uid=5d5ec832-53e4-48a6-8808-7cc7d55504bb,Dr. Vikas Jain,Orthopedist,MBBS,"Maharashtra Universtity of Health Sciences, Nashik",2007,MS - Orthopaedics,"Manipal Academy Of Higher Education, Manipal, India",2014.0,17,Mumbai,Chembur East,Clinic,Spine & Scoliosis Clinic,1200,"Dr. Vikas Jain is a minimally invasive spine surgeon trained extensively during multiple fellowships in various subspecialties including minimally invasive and endoscopic spine surgery, spinal deformities and pediatric spine surgeries, cervical spine and revision spinal surgeries in various centers in India, South Korea, Japan, Germany, and Washington. He has also been awarded an IMAST award from a prestigious Scoliosis Research Society in the USA. His main field of interests are minimally invasive surgery, spinal deformities, and cervical spine surgeries. He is considered to be one of the best spine surgeon and best orthopaedic surgeon in Mumbai.  He has published many national and international papers for research studies in subjects of orthopaedics and spine and has been awarded a best paper award in international conference...",94.0,100,63,"8/6/2024, 5:40:07 PM",0,,male
12,831462,1002846,692922,https://imagesx.practo.com/providers/dr-rakesh-dhake-spine-surgeon-ortho-mumbai-2e325e9c-efd3-47b4-a95c-9e1b3ed195e2.jpg,/mumbai/doctor/rakesh-dhake-spine-surgeon?practice_id=692922&specialization=Orthopedist&referrer=doctor_listing&page_uid=5d5ec832-53e4-48a6-8808-7cc7d55504bb,Dr. Rakesh Dhake,Orthopedist,MBBS,"G S Medical College, KEM Hospital Mumbai",2010,MS - Orthopaedics,"Maharashtra Universtity of Health Sciences, Nashik",2016.0,13,Mumbai,Mahim,Hospital,S L Raheja Fortis Hospital,1800,"Dr. Dhake graduated with MBBS degree from the prestigious seth G.S. Medical College and KEM Hospital, Mumbai, following which he completed speciality training M.S in orthopaedics from the busiest tertiary trauma centre LTMMC & LTMGH (Sion hospital) Mumbai.   Pursuing his interest in the field, Dr. Dhake went to Hungary at Budapest’s National Centre for Spinal Disorders for a short term fellowship followed by another in Lisbon, Portugal at CHLC Spine Centre.  Dr. Dhake was then selected for the first six month combined fellowship by IASA (Indo-American spine Alliance) at Park Clinic, Kolkata, where he worked with an Orthopaedic and Neuro spine unit. The later part of his fellowship was completed at Virginia Mason Medical Centre in Seattle, USA, as a part of the IASA spine fellowship.  He was selected for Nottingham Advanced Spinal Surgery Fellowship at Centre for Spinal Studies and Surgery (CSSS), Queen’s Medical Centre, Nottingham, UK. CSSS cooperates with several international spine centres and is the designated regional speciality AOSpine Center for Spinal Surgery. He was soon promoted to a senior position under the mentorship of Mr. Michael Grevitt and was exposed to wide variety of paediatric spinal deformity.  He was awarded Senior Clinical Fellowship by Royal college of Surgeons of England (RCS)   at RCSEng Diplomates’ Ceremony in London. This fellowship is accredited by RCS and British Orthopaedic association (BOA).   Having completed this fellowship, he was appointed as a Consultant Spine surgeon  at the Queen’s Medical Centre and Royal Devon & Exeter Hospital.   Dr. Dhake was awarded with Global Outreach Program (GOP) Educational Scholarship by the prestigious Scoliosis Research Society (SRS). Well-trained in diagnosis & management of all spinal disorders from cervical to sacral region. (Infective , Inflammatory, Traumatic, Degenerative, Deformity, Tumor, Minimally Invasive, Navigation Assisted), Dr. Dhake has returned to his home country to develop better services for the needed by providing the best possible optimal treatment for various spinal pathologies.",100.0,36,36,"8/6/2024, 5:40:07 PM",1,,male
13,930398,705704,1465200,https://imagesx.practo.com/providers/dr-rajesh-gayakwad-orthopedic-surgeon-mumbai-d774b0ab-39f8-4a73-8b89-26061e77cfad.jpg,/mumbai/doctor/rajesh-gayakwad-orthopedist?practice_id=1465200&specialization=Orthopedist&referrer=doctor_listing&page_uid=5d5ec832-53e4-48a6-8808-7cc7d55504bb,Dr. Rajesh Gayakwad,Orthopedist,MBBS,"Rajiv Gandhi University of Health Sciences, Bangalore, India",2004,DNB - Orthopedics/Orthopedic Surgery,"National Board of Examination, India",2014.0,20,Mumbai,Goregaon West,Clinic,GMC Healthcare,1000,"Dr. Rajesh Gayakwad is a board-certified orthopedic surgeon with more than 15 years of experience in the field of orthopedics with both national and international experience. Since he has completed training at Public Hospital in Mumbai,  gained vast experience in fracture surgery including the specialized Russian technique of Ilizarov surgery due to first-hand exposure to both simple and complex orthopedic trauma cases. During work experience at a few finest international health care centers, he was able to get exposure to advanced treatment methods employed in western countries, possess a holistic approach to treating a patient's condition, and appreciate that a patient’s social and psychological state can significantly contribute to their recovery,",100.0,7,7,"8/6/2024, 5:40:07 PM",2,,male
14,680742,272261,611951,https://imagesx.practo.com/providers/dr-kishore-manek-orthopedic-surgeon-mumbai-20d2c3f4-3859-4fa7-a3f1-166606cf33d7.jpg,/mumbai/doctor/dr-kishore-manek-orthopedist?practice_id=611951&specialization=Orthopedist&referrer=doctor_listing&page_uid=5d5ec832-53e4-48a6-8808-7cc7d55504bb,Dr. Kishore Manek,Orthopedist,MBBS,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,1982,MS - Orthopaedics,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,1985.0,42,Mumbai,Chembur East,Hospital,Sushrut Hospital and Research Center,1200,,94.0,16,9,"8/6/2024, 5:40:07 PM",3,,male
15,882791,1089997,1440278,https://imagesx.practo.com/providers/dr-nihit-gadodia-orthopedic-surgeon-mumbai-c9f63cce-b140-4732-8e69-0d793a290261.jpg,/mumbai/doctor/nihit-gadodia-orthopedist?practice_id=1440278&specialization=Orthopedist&referrer=doctor_listing&page_uid=5d5ec832-53e4-48a6-8808-7cc7d55504bb,Dr. Nihit Gadodia,Orthopedist,MBBS,"Manipal Academy Of Higher Education, Manipal, India",2018,MS - Orthopaedics,University Of Baroda,2022.0,6,Mumbai,Marol,Clinic,Aaradhya Health Care Super Speciality Hospital,1200,"Dr. Nihit Gadodia: Pioneering Orthopaedic Excellence  Empower your journey towards optimal mobility and vitality with Dr. Nihit Gadodia. As an accomplished orthopaedic surgeon with credentials including MBBS, MS Orthopaedics, FIJR, and FIASM, he bring specialized expertise in trauma, complex trauma, arthroplasty, arthroscopy, sports medicine, and joint preserving operations.  Scope of work: Knee Arthroscopy, Shoulder Arthroscopy, Meniscus Repairs, Ligament Reconstruction, Rotator Cuff tears, Shoulder Dislocations, Total/Partial Knee Replacement(TKR), Shoulder replacement, Hip Replacement.  Why Choose him?  Diverse Specializations: From intricate joint-preserving procedures to sports-related injuries, his extensive experience covers a wide range of orthopaedic conditions. he committed to delivering personalized care that addresses your unique needs.  Advanced Credentials: With an MBBS and a specialization in Orthopaedics (MS), he is backed by rigorous training and expertise. Additionally, his affiliations with FIJR and FIASM signify a commitment to staying at the forefront of orthopaedic advancements.  Cutting-Edge Techniques: he employ the latest technologies for precise diagnoses and effective treatments, ensuring you receive the best care available.  Holistic Well-Being: he believe in treating the entire individual, not just the ailment. This means incorporating physical therapy, nutrition, and lifestyle adjustments to support your overall health.  Currently, you can find him at seven distinguished hospitals across Mumbai: ● Aaradhya Hospital, Marol ● Criticare Asia Kohinoor Hospital, Kurla ● Vedant Central Hospital, Ghatkopar ● Mangala Hospital, Marol ● Nulife Hospital, Ghatkopar ● Central Hospital, Sakinaka ● Nahar Medical Center, Chandivali.  Let's work together to overcome orthopaedic challenges and unlock your full potential. Schedule your appointment today and embark on a path to renewed vitality and strength. Together, we'll script a story of resilience and triumph over adversity.",100.0,3,1,"8/6/2024, 5:40:07 PM",4,,male
16,324799,403955,786779,https://imagesx.practo.com/providers/dr-atul-patil-orthopedic-surgeon-mumbai-1455bc99-1ade-4132-9a74-2384b72823d2.jpg,/mumbai/doctor/atul-patil-orthopedist?practice_id=786779&specialization=Orthopedist&referrer=doctor_listing&page_uid=5d5ec832-53e4-48a6-8808-7cc7d55504bb,Dr. Atul Patil,Orthopedist,MBBS,"Dr. D.Y. Patil Medical College and Hospital, Navi  Mumbai.",2009,Diploma in Orthopaedics,"University of Mumbai, Mumbai",2012.0,13,Mumbai,Mulund East,Clinic,Dr. Atul Patil's Orthocare Centre,900,"Dr. Atul Patil is an Orthopedist in Mulund East, Mumbai and has an experience of 5 years in this field. Dr. Atul Patil practices at Dr. Atul Patil's Orthocare Centre in Mulund East, Mumbai and Prasanna Aarogya Hospital & ICU in Mulund West, Mumbai. He completed MBBS from Dr DY Patil medical college & hospital in 2009, Diploma in Orthopaedics from Mumbai University in 2012 and DNB - Orthopedics from K.I.O.T in 2013.  Some of the services provided by the doctor are: Osteoporosis Treatment, Lower Back Pain, Hip Replacement, Laminectomy and Correction of deformities etc.",97.0,228,128,"8/6/2024, 5:40:07 PM",5,,male
17,593627,609258,1154253,https://imagesx.practo.com/providers/dr-shantanu-k-kundgir-orthopedic-surgeon-mumbai-59aabe3e-b37f-4e6b-acbd-2597f9d5947d.jpg,/mumbai/doctor/dr-shantanu-k-kundgir?practice_id=1154253&specialization=Orthopedist&referrer=doctor_listing&page_uid=5d5ec832-53e4-48a6-8808-7cc7d55504bb,Dr. Shantanu  K Kundgir,Orthopedist,MBBS,PDMMC,2003,Diploma in Orthopaedics,Topiwala National Medical College & BYL Nair Charitable Hospital,2009.0,21,Mumbai,Khar West,Clinic,Lenus Orthopaedic Care,1500,Dr Shantanu K Kundgir Working as consultant orthopedic surgeon. Specialist in joint replacement & Trauma.   ,90.0,70,40,"8/6/2024, 5:40:07 PM",6,,male
18,371288,339594,982258,https://imagesx.practo.com/providers/dr-uday-m-pawar-spine-and-pain-specialist-mumbai-433f41e0-6032-466b-8bf0-38efb14704b1.jpg,/mumbai/doctor/dr-uday-pawar-orthopedist?practice_id=982258&specialization=Orthopedist&referrer=doctor_listing&page_uid=5d5ec832-53e4-48a6-8808-7cc7d55504bb,Dr. Uday M Pawar,Orthopedist,MBBS,Shivaji Universty,2000,DNB - Orthopedics/Orthopedic Surgery,National Board Of Examination,2007.0,24,Mumbai,Parel,Hospital,Gleneagles Hospitals,2500,A lot of scare and misconceptions are there about spine related problems. The idea is to educate people on their condition and how they can take care of themselves. We educate people on the right path to stay pain-free and push them to achieve results they thought would be impossible due to their spine condition. ,93.0,28,20,"8/6/2024, 5:40:07 PM",7,,male
19,685235,694151,1261186,https://imagesx.practo.com/providers/dr-bhavin-shial-spine-surgeon-ortho-mumbai-cbe1a24d-e6da-494e-acd6-2d3d57b6e5b6.jpg,/mumbai/doctor/dr-bhavin-shial-spine-surgeon?practice_id=1261186&specialization=Orthopedist&referrer=doctor_listing&page_uid=5d5ec832-53e4-48a6-8808-7cc7d55504bb,Dr. Bhavin Shial,Orthopedist,MS - Orthopaedics,"Pravara Institute of Medical Sciences, Loni",2008,MBBS,"University of Mumbai, Mumbai",2001.0,23,Mumbai,Andheri West,Clinic,Spine & Sports Clinic,2500,"Dr Bhavin Shial is a renowned spine surgeon holding more than 11 years of experience in the field of spine surgery. In his experience he has performed more than 3000 surgeries across various hospitals treating mild to severe spine disorders.  Dr Bhavin Shial’s mission is to spread awareness amongst the general population about Spine related problems and provide ethical and true advice to his patients. He believes in advising treatments to his patients which will be for their condition and does not pushes his patients for unnecessary surgical procedures. His patients admire his sincere advice, his deep understanding of various spine disorders, promptness in responding, patience in listening and explaining the whole spine condition and treatment procedure in an easy to understand manner.  He holds a degree in Master of Surgery in Orthopaedic and has done his Spine Fellowship under leading Spine Surgeon Dr Abhay Nene at P.D. Hinduja Hospital. He has also earned esteemed international fellowship in Microsurgery and Minimally Invasive Spine Surgery at Otto Von Guericke University, Magdeburg, Germany under Dr Jorge Franke who is a globally renowned spine expert in this field. He is proficient in performing Minimally Invasive Spine surgery techniques and Traditional Open Spine Surgery techniques. Dr Bhavin Shial believes not only in acquiring knowledge but also to pass it on and had been a lecturer for Orthopaedic at N.D.M.V.P Medical College, Nashik. He has also contributed in various Research work in the field of Spine and extended his expertise by presenting at multiple conferences and workshops.  He is associated with various renowned hospitals across Mumbai City and has affiliations with multiple hospitals located in Bandra, Khar Road, Vile Parle, Juhu and Andheri. At Spine and Sports Clinic, Dr Bhavin Shial provides consultation across all Spine conditions.   ",95.0,42,28,"8/6/2024, 5:40:07 PM",8,,male
20,859551,360513,1414310,https://imagesx.practo.com/providers/dr-jairam-jagiasi-orthopedic-surgeon-mumbai-f7ae1522-e969-4dfe-a889-aedaccb73bdd.jpg,/mumbai/doctor/dr-jairam-jagiasi-orthopedist-1?practice_id=1414310&specialization=Orthopedist&referrer=doctor_listing&page_uid=5d5ec832-53e4-48a6-8808-7cc7d55504bb,Dr. Jairam Jagiasi,Orthopedist,MBBS,University Of Bombay,1993,MS - Orthopaedics,"University of Mumbai, Mumbai",1996.0,28,Mumbai,Andheri West,Clinic,Restore Clinic,1500,specialised in Trauma case and joint replacement.,100.0,5,4,"8/6/2024, 5:40:07 PM",9,,male
21,894651,1104528,1450148,https://imagesx.practo.com/providers/dr-chintan-h-patel-orthopedic-surgeon-mumbai-24ccf9cf-bd9c-4c31-8a43-7ecdaf770c03.jpg,/mumbai/doctor/chintan-h-patel-orthopedist?practice_id=1450148&specialization=Orthopedist&referrer=doctor_listing&page_uid=75c65095-fc3c-4ffb-8602-980e0141fd89,Dr. Chintan H. Patel,Orthopedist,MBBS,"Maharashtra Universtity of Health Sciences, Nashik",2009,MS - Orthopaedics,"Maharashtra Universtity of Health Sciences, Nashik",2015.0,15,Mumbai,Ghatkopar West,Clinic,Sanjeevani Healthcare,1200,"From editing Elsevier books on Joint replacements during his post grad days in KEM; to establishing himself as a Knee surgeon with expertise in both Arthroplasty and Arthroscopy, Dr. Chintan Patel has had an impactful journey, making him today a successful high volume knee surgeon in the suburbs. His patients however, identify him with his empathy and smile as much as with his deft clinical and surgical acumen. He is also a nuanced speaker, especially when it comes to his passionate subject, the knee.  He is one of the best among experts in Robotic Joint Replacement surgery for knee and hip arthritis; and Arthroscopy or sports injury surgery for ligament and meniscal injuries.  He is attached to major hospitals in Mumbai such as Hiranandani hospital, Wockhardt hospital, CritiCareAsia hospital, Zynova hospital.  He also has his private chambers in Ghatkopar west and east. ",100.0,1,0,"8/6/2024, 5:40:07 PM",0,,male
22,834297,732914,850214,https://imagesx.practo.com/providers/dr-chintan-doshi-ortho-surgeon-mumbai-db471caa-4834-4339-8d04-45eb728fa686.jpg,/mumbai/doctor/chintan-doshi-orthopedist?practice_id=850214&specialization=Orthopedist&referrer=doctor_listing&page_uid=75c65095-fc3c-4ffb-8602-980e0141fd89,Dr. Chintan Doshi,Orthopedist,MBBS,"Maharashtra Universtity of Health Sciences, Nashik",2011,DNB - Orthopedics/Orthopedic Surgery,"Balabhai Nanavati  Hospital, Mumbai",2015.0,13,Mumbai,Santacruz West,Hospital,Surya Hospitals,2000,"Dr. Chintan Doshi is an expert Orthopaedic Surgeon practicing in Mumbai. He is a Consultant Orthopedic surgeon practicing Trauma, Deformity corrections, Paediatric Orthopaedics and Sports Medicine. He has strong professional and educational background with graduation and post-graduation from Mumbai and fellowship from Maharashtra University of Health Sciences. He has multiple foreign fellowship training from National University Hospital, Singapore and Cincinnati Children’s Hospital, USA in Paediatric Orthopaedics and Adolescent Sports Medicine.",89.0,18,17,"8/6/2024, 5:40:07 PM",1,,male
23,935683,872801,1468539,https://imagesx.practo.com/providers/dr-zahir-abbas-merchant-spine-surgeon-ortho-mumbai-14c76991-fb82-4083-92ff-36138798aae2.jpg,/mumbai/doctor/dr-zahir-abbas-merchant-spine-surgeon?practice_id=1468539&specialization=Orthopedist&referrer=doctor_listing&page_uid=75c65095-fc3c-4ffb-8602-980e0141fd89,Dr. Zahir Abbas Merchant,Orthopedist,MBBS,Terna Medical College,2009,MS - Orthopaedics,Bombay Hospital Institute Of Medical Science,2016.0,15,Mumbai,Ghatkopar West,Clinic,One Spine Clinic,1500,,100.0,37,36,"8/6/2024, 5:40:07 PM",2,,
