rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
17,678167,679810,1255628,https://imagesx.practo.com/providers/dr-rahul-chirag-general-physician-hyderabad-0f4b7386-7a46-4f81-accc-0dfded41b577.jpg,/hyderabad/doctor/dr-dr-rahul-chirag-internal-medicine?practice_id=1255628&specialization=General Physician&referrer=doctor_listing&page_uid=fddc149b-9741-43c6-8588-6c712688ca9b,Dr. Rahul Chirag,General Physician,MBBS,"AJ institute of medical sciences, Mangalore",2011,MD - General Medicine,Navodaya Medical College,2017.0,13,Hyderabad,Gachibowli,Clinic,Medics Healthcare,600,"Dr. Rahul chirag is a  General Physician and Diabetologist in Lingampally, Hyderabad and has an experience of 7 years in these fields. Dr. Rahul chirag practices at Citizens Specialty Hospitals in Lingampally, Hyderabad and Medics Healthcare Nanakramguda , Hyderabad . He completed MBBS from A.J institute of medical sciences in 2012 and MD Internal Medicine from Rajiv Gandhi university of health sciences.",98.0,55,35,"8/8/2024, 10:38:32 AM",6,,male
18,601659,620655,1147216,https://imagesx.practo.com/providers/dr-rahul-gandhi-godisela-general-physician-hyderabad-ff20296f-0f09-4e7c-aa00-0dfcfd3a0c6a.jpg,/hyderabad/doctor/dr-godisela-rahul-gandhi-general-physician?practice_id=1147216&specialization=General Physician&referrer=doctor_listing&page_uid=fddc149b-9741-43c6-8588-6c712688ca9b,Dr. Rahul Gandhi Godisela,General Physician,MBBS,"Deccan College of Medical Sciences, Hyderabad",2004,MD - General Medicine,Dr. NTR University of Health Sciences Andhra Pradesh,2010.0,20,Hyderabad,Attapur,Hospital,Zoi Hospitals,450,,92.0,53,18,"8/8/2024, 10:38:32 AM",7,,male
19,833877,582216,682388,https://imagesx.practo.com/providers/dr-prathima-chilukuri-internal-medicine-hyderabad-e7fb9dbb-b3aa-423b-b95f-a5419f16e629.jpg,/hyderabad/doctor/prathima-chilukuri?practice_id=682388&specialization=General Physician&referrer=doctor_listing&page_uid=fddc149b-9741-43c6-8588-6c712688ca9b,Dr. Prathima Chilukuri,General Physician,Diplomate of American Board of Internal Medicine (Internal Medicine),American Board of Internal Medicine,2004,MBBS,"Guntur Medical College, Guntur",1994.0,19,Hyderabad,Nallagandla,Clinic,Revive Clinics & Fertility Center,1000,"Dr. Prathima Chilukuri had done graduated from Guntur Medical College, Guntur, in 1994. She worked in India for 2 years before moving to the US to pursue her MD. She completed her Internal Medicine Residency and MD from Roger Williams Medical Center, Providence Rhode Island part of Boston Medical University School of Medicine in the USA in June 2004. She is certified by the American Board of Internal Medicine.  Dr. Chilukuri, as an Internal Medicine doctor, is trained and experienced in treating all health issues for adults and adolescents.  She sees patients with Diabetes, Hypertension, Lipid Problems, Thyroid, Asthma, Anxiety, Anaemia. Common Cold, Fever, Flu, etc.",98.0,284,117,"8/8/2024, 10:38:32 AM",8,,female
20,142470,369000,682388,https://imagesx.practo.com/providers/dr-n-v-ramana-rao-general-physician-hyderabad-a751663d-0333-4119-9c7f-f881f9bdf0f8.jpg,/hyderabad/doctor/dr-n-v-ramana-rao-general-physician?practice_id=682388&specialization=General Physician&referrer=doctor_listing&page_uid=fddc149b-9741-43c6-8588-6c712688ca9b,Dr. N.V. Ramana Rao,General Physician,MBBS,"Osmania Medical College, Hyderabad",1996,DNB - General Medicine,National Board Of Examination,2001.0,27,Hyderabad,Nallagandla,Clinic,Revive Clinics & Fertility Center,1000,"DUE TO HEALTH ISSUES WITH THE DOCTOR - OPD TIMINGS HAS BEEN REDUCED.   FEW EMERGENCY WALK-IN SLOTS ARE ALLOTTED EVERYDAY ;  IF THEY ARE FILLED UP - PLEASE SEE MY COLLEAGUE DR. SWATHI R, WHO RUNS OPD AT REVIVE CLINICS  IN THE MORNING TIME.  AND IF THERE IS ANY EMERGENCY MEDICAL ISSUE - PLEASE  ATTEND ER AT CONTINENTAL HOSPITALS.  SORRY FOR ANY INCONVENIENCE AND THANK YOU.  Dr. N.V. Ramana Rao is a Senior Consultant Physician with 20 years of clinical experience both in India and abroad in General Medicine. He was a medical student at Osmania University at Hyderabad and having done MD and DNB from India pursued specialist training in General/Internal medicine along with acute and Geriatric medicine in the UK for 12 years. He has enormous experience in treating patients with complex medical conditions with multiple co-morbidities. He is very versed in treating patients with hypertension, Diabetes, Thyroid disorders, Infectious diseases and HIV.",99.0,2050,609,"8/8/2024, 10:38:32 AM",9,,male
21,644305,175906,1147174,https://imagesx.practo.com/providers/dr-j-jayaprakashsai-general-practitioner-hyderabad-7cc26c56-b9c2-4c62-802b-b9e6a5b0d92a.jpg,/hyderabad/doctor/dr-jayaprakashsai-diabetologist?practice_id=1147174&specialization=General Physician&referrer=doctor_listing&page_uid=a8cd3f4c-2fa5-40d7-9d92-f1669bfb1537,Dr. J.Jayaprakashsai,General Physician,MD - Physician,VSMU,2001,,,,19,Hyderabad,Banjara Hills,Clinic,Apollo Sugar Clinic,1100,"Dr. Jayaprakashsai was associated with Diabetes Specialty Clinics, Elbit Medical Diagnostics Ltd. Banjara Hills, Hyderabad, India for the past 8 years. Currently working at Apollo Sugar Clinics, Banjara Hills. He has undergone Specialist Postgraduate Training in Diabetology from University of Zagreb(Croatia) and Intensive training program in Diabetes Management from CMC Vellore. Fellow of Robert Turner Diabetes Research training, Oxford University (UK), Cambridge Diabetes Epidemiology Training Cambridge(UK). Rising Star Diabetes Workshop, Paris, France. President Rotary Club of Hyderabad Central (Dist. 3150)207-19.Life member of Indian Medical Association (IMA Hyderabad City). EC member National RSSDI  (Research Society for the Study of Diabetes in India)2017-19. Abstract Paper Presentaions at ICOMES 2016, SEOUL,South Korea/ ISPAD 2017,INNSBRUCK,Austria,/EDEG 2017, Dubrovnik,Croatia,/ CODHY 2018, Tel Aviv,ISRAEL,/AOCE 2018,Yogyakarta,Indonesia.He has passion in empowering public on Diabetes Education and Prevention. He has been organizing DEAR (Diabetes Education Awareness Reach) activities for Physicians, Patients, Public for the past 8years) Received Fellowship Awards from RSSDI,Diabetes India.",100.0,402,196,"8/8/2024, 10:38:32 AM",0,,male
22,730557,880942,1302833,https://imagesx.practo.com/providers/dr-sivani-payneni-general-physician-hyderabad-07400b26-666e-4bf6-80ed-ebe1cffd16cd.jpg,/hyderabad/doctor/sivani-payneni-diabetologist-1?practice_id=1302833&specialization=General Physician&referrer=doctor_listing&page_uid=a8cd3f4c-2fa5-40d7-9d92-f1669bfb1537,Dr. Sivani Payneni,General Physician,MBBS,"Andhra Medical College, Visakhapatnam",2007,,,,17,Hyderabad,Serilingampally,Clinic,Apollo Sugar Clinics,650,"Dr. Sivani Payneni having abundant experience in treating ailments like Type 1 & Type 2 diabetes in patients through varied age groups including women during pregnancy. She holds expertise in treating Thyroid Disorders, Lipid Disorders, Hypertension, Complications of Diabetes & Diet counselling. Dr. Sivani has been associated with Dr. Mohan's Diabetes Center, Hyderabad through her Fellowship and was instrumental in setting up their new branch in Malakpet. She has treated more than 1500 patients during her tenure and is continuing to do so in her own establishment ""Apollo Sugar Clinics"" at Raghavendra Colony, Kondapur. In addition to her specialization in Diabetes management, Dr. Sivani Payneni attends to general ailments as a certified General Physician, in her establishment which supports various other disciplines.",100.0,69,34,"8/8/2024, 10:38:32 AM",1,,female
23,260991,350676,742807,https://imagesx.practo.com/providers/dr-p-ramu-general-physician-hyderabad-a6a79adf-5653-4fa7-8604-a8b3ed0fcfc1.jpg,/hyderabad/doctor/pujari-ramu-orthopedist?practice_id=742807&specialization=General Physician&referrer=doctor_listing&page_uid=a8cd3f4c-2fa5-40d7-9d92-f1669bfb1537,Dr. P. Ramu,General Physician,MBBS,"Andhra Medical College, Visakhapatnam",1996,Diploma in Anesthesiology,"Andhra Medical College, Visakhapatnam",2000.0,28,Hyderabad,Miyapur,Hospital,Jayaa Hospital,500,"M.B.B.S,D.A.DNB ORTHO",91.0,128,54,"8/8/2024, 10:38:32 AM",2,,male
24,671101,449570,703528,https://imagesx.practo.com/providers/dr-vivek-belde-general-physician-hyderabad-57556045-bcc5-4bb1-b80e-feb14c6b778d.jpg,/hyderabad/doctor/dr-vivek-belde-general-physician?practice_id=703528&specialization=General Physician&referrer=doctor_listing&page_uid=a8cd3f4c-2fa5-40d7-9d92-f1669bfb1537,Dr. Vivek Belde,General Physician,MBBS,"Mahadevappa Rampure Medical College, Gulbarga",2007,,,,17,Hyderabad,AS Rao Nagar,Clinic,Apollo Clinic,450,,97.0,29,13,"8/8/2024, 10:38:32 AM",3,,male
25,679311,526838,1256912,https://imagesx.practo.com/providers/dr-vijaya-deepika-dermatologist-hyderabad-8f796c64-5041-49b3-8047-cd28352bab6d.jpg,/hyderabad/doctor/dr-deepika-23-dermatologist?practice_id=1256912&specialization=General Physician&referrer=doctor_listing&page_uid=a8cd3f4c-2fa5-40d7-9d92-f1669bfb1537,Dr. Vijaya Deepika,General Physician,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2007,MD - Dermatology,Kathmandu University,2012.0,14,Hyderabad,Kondapur,Clinic,Dermiq,700,"Dr. Vijaya Deepika Narra Dr. Deepika is a Consultant Dermatologist, Cosmetologist and Trichologist, with 8 years of experience in treating all types of concerns relating to Skin and Hair. She has a Certification in Trichology from Triprinceton Research Institute. Her expertise ranges from treating acne, acne scars, pigmentation, and other chronic skin conditions, with focus on Dermatology and Lasers. She is passionate about anti-ageing treatments and has a keen interest in correcting progressive ageing changes. She is a seasoned practitioner and her friendly approach is a sought-after quality.",96.0,76,31,"8/8/2024, 10:38:32 AM",4,,female
26,683622,450199,929915,https://imagesx.practo.com/providers/dr-syed-athar-hussain-general-physician-hyderabad-8d91fea9-516c-43c0-a4e7-86f2c6b6e001.jpg,/hyderabad/doctor/dr-syed-athar-hussain-diabetologist?practice_id=929915&specialization=General Physician&referrer=doctor_listing&page_uid=a8cd3f4c-2fa5-40d7-9d92-f1669bfb1537,Dr. Syed Athar Hussain,General Physician,MBBS,"Al-Ameen Medical College,Bijapur",1994,,,,30,Hyderabad,Kondapur,Clinic,Apollo Medical  Centre,1050,,92.0,100,35,"8/8/2024, 10:38:32 AM",5,,male
27,683572,909896,929915,https://imagesx.practo.com/providers/dr-anirudha-anumula-general-physician-hyderabad-e5bc0379-ae1f-40f3-96b1-e2b8da0061bf.jpg,/hyderabad/doctor/dr-anirudh-anumula-family-physician?practice_id=929915&specialization=General Physician&referrer=doctor_listing&page_uid=a8cd3f4c-2fa5-40d7-9d92-f1669bfb1537,Dr. Anirudha Anumula,General Physician,MD - Physician,St Petersburg Pavlov State Medical University,2002,,,,17,Hyderabad,Kondapur,Clinic,Apollo Medical  Centre,1050,,96.0,47,19,"8/8/2024, 10:38:32 AM",6,,male
28,826190,558063,1154495,https://imagesx.practo.com/providers/dr-mithil-b-ghushe-general-physician-hyderabad-52eba9fe-4c7f-45c0-b054-41ccf282238f.jpg,/hyderabad/doctor/dr-mithil-b-ghushe-general-physician?practice_id=1154495&specialization=General Physician&referrer=doctor_listing&page_uid=a8cd3f4c-2fa5-40d7-9d92-f1669bfb1537,Dr. Mithil B Ghushe,General Physician,MBBS,"Maharashtra Universtity of Health Sciences, Nashik",2003,MD - General Medicine,"Maharashtra Universtity of Health Sciences, Nashik",2009.0,21,Hyderabad,Hitech City,Hospital,Medicover Hospitals,500,,93.0,43,15,"8/8/2024, 10:38:32 AM",7,,male
29,691229,758762,1265237,https://imagesx.practo.com/providers/dr-vritika-gaddam-dermatologist-hyderabad-ecd9f236-40f2-4c07-81dd-15b4c2950e60.jpg,/hyderabad/doctor/vritika-gaddam-dermatologist?practice_id=1265237&specialization=General Physician&referrer=doctor_listing&page_uid=a8cd3f4c-2fa5-40d7-9d92-f1669bfb1537,Dr. Vritika Gaddam,General Physician,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2010,"MD - Dermatology , Venereology & Leprosy","Sri Ramachandra University, Chennai",2017.0,14,Hyderabad,Banjara Hills,Clinic,Nava Skin And Body Clinic,1200,"Nava Skin And Body clinic is a team handed by two medically licensed dermatologists, Dr. Naveen C. Atluru and Dr. Vritika Gaddam. Opening their own private practice in 2018, they wanted to bring about a change in the way individuals perceived aesthetic skin treatments. They are experts in managing your concerns and offer insights into every treatment option available and help you understand what's for your skin",97.0,33,28,"8/8/2024, 10:38:32 AM",8,,
