rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
14,773027,335455,734645,https://imagesx.practo.com/providers/dr-madhavi-rs-pediatrician-hyderabad-a9ecb648-673c-46b1-a52c-a8dff2085379.jpg,/hyderabad/doctor/dr-madhavi-rs-pediatrician?practice_id=734645&specialization=Pediatrician&referrer=doctor_listing&page_uid=10b6c926-43ec-496b-bed8-73fc406714bd,Dr. Madhavi RS,Pediatrician,MBBS,"University Of Mysore, India",1997,DNB - Paediatrics,"Manipal  Hospital, Bangalore",2003.0,21,Hyderabad,Banjara Hills,Clinic,Cloudnine Hospital (formerly The Birthplace),1100,"Dr. Madhavi is a compassionate pediatrician and an all-round friendly person with an eye for perfection. Her kindness and love for children shines through in everything she does. She graduated from the prestigious Mysore Medical College and did her Post-graduation in Pediatrics from the reputed Manipal Hospital, Bangalore. She has a passion for creative writing.   An expert in the field of newborn care, pediatrics, child nutrition and pediatric asthma, she is trained to meet the unique needs of children, through all of their developmental stages, as they grow and mature. She especially excels at guiding new parents about introducing solids to infants and handholds them during the transition away from breastfeeding. She is committed to giving comprehensive care to her patients. Her mission is to improve health of children through proper nutrition and various preventive strategies. She strongly believes that 'a child is what he or she eats' and will eventually eat 'what the parent eats.' She constantly puts efforts to educate parents to inculcate good dietary and lifestyle habits and to be good role models for their children.   ",91.0,82,34,"8/7/2024, 6:46:09 PM",3,,female
15,866,1236,672148,https://imagesx.practo.com/providers/dr-satish-ghanta-pediatrician-hyderabad-b49505cd-c93c-4a5f-9f08-0eb428008628.jpg,/hyderabad/doctor/dr-satish-ghanta-dentist?practice_id=672148&specialization=Pediatrician&referrer=doctor_listing&page_uid=10b6c926-43ec-496b-bed8-73fc406714bd,Dr. Satish Ghanta,Pediatrician,MBBS,Manipal University,1993,MD - Pediatrics,Dr. NTR University of Health Sciences Andhra Pradesh,1997.0,26,Hyderabad,Banjara Hills,Hospital,Little Stars and She Hospital,1200,,83.0,29,18,"8/7/2024, 6:46:09 PM",4,,
16,553111,132607,1122372,https://imagesx.practo.com/providers/dr-koteswar-rao-pediatrician-hyderabad-4d3513eb-0426-4861-b74f-68cc650145c6.jpg,/hyderabad/doctor/dr-koteswar-rao-pulmonologist?practice_id=1122372&specialization=Pediatrician&referrer=doctor_listing&page_uid=10b6c926-43ec-496b-bed8-73fc406714bd,Dr. Koteswar Rao,Pediatrician,MBBS,"Osmania Medical College, Hyderabad",1979,MD - Pediatrics,"Hahnemann University Hospital, Philadelphia, USA",1990.0,32,Hyderabad,Jubilee Hills,Clinic,Apollo Cradle & Children’s Hospital,800,"Dr Koteshwar Rao is a Pediatrician and Neonatologist with an experience of 26 years in these fields. He practices at Apollo Hospitals and Apollo Cradle in Jubilee Hills, Hyderabad. Completed his MBBS in Osmania Medical College, Hyderabad in 1979, MD – Pediatrics from Hahnemann University Hospital, Philadelphia, USA in 1990 and MD – Neonatology from North Shore University Hospital, Newyork, USA in 1993. Later worked as Neonatologist at Maimonides Medical Center, Newyork. After moving to India he started working in Apollo Hospitals.  He is a member of Indian Medical Association (IMA). Some of the services provided by the doctor are: Newborn Jaundice,Nebulisations,New Born Care,Infant & Child nutrition and Growth & Development Evaluation / Management etc. ",92.0,12,5,"8/7/2024, 6:46:09 PM",5,,male
17,685454,583937,1122997,https://imagesx.practo.com/providers/dr-suryaprakash-hedda-pediatrician-hyderabad-e167d51e-95d2-46d5-aa4c-a495e6543cb9.jpg,/hyderabad/doctor/dr-suryaprakash-hedda-pediatrician?practice_id=1122997&specialization=Pediatrician&referrer=doctor_listing&page_uid=10b6c926-43ec-496b-bed8-73fc406714bd,Dr. Suryaprakash Hedda,Pediatrician,MBBS,"Rajiv Gandhi University of Health Sciences, Bangalore, India",2009,MD - Pediatrics,"J.S.S Medical College, Mysore",2014.0,13,Hyderabad,Sanath Nagar,Hospital,Renova Neelima Hospitals (formerly Neelima Hospitals),500,"Dr. Suryaprakash Hedda is a Pediatrician and Perinatologist in Banjara Hills, Hyderabad and has an experience of 6 years in these fields. Dr. Suryaprakash Hedda practices at Femina Womens Hospital in Banjara Hills, Hyderabad. He completed MBBS from JNMC Medical College, Rajiv Gandhi University Of Medical Sciences Karnataka in 2009, MD - Paediatrics from Mysore JSS Medical College in 2014 (Gold Medalist) and Fellowship in Perinatal Medicine from St. John's Medical College in 2016.  Experience in managing ELBW, VLBW and all other high-risk newborns with the special interest in non-invasive ventilation(NIV).",93.0,28,14,"8/7/2024, 6:46:09 PM",6,,male
18,857887,1050482,663465,https://imagesx.practo.com/providers/dr-kiran-kumar-g-pediatrician-hyderabad-5eeef57f-270e-472c-a704-e373adc27136.jpg,/hyderabad/doctor/kiran-kumar-g-pediatrician?practice_id=663465&specialization=Pediatrician&referrer=doctor_listing&page_uid=10b6c926-43ec-496b-bed8-73fc406714bd,Dr. Kiran Kumar G,Pediatrician,MBBS,Rajiv Gandhi University of Health Sciences,2009,MD - Pediatrics,"Sarojini Naidu Medical College , Agra",2013.0,15,Hyderabad,Gachibowli,Hospital,Continental Hospitals,800,,100.0,12,12,"8/7/2024, 6:46:09 PM",7,,male
19,879260,1086670,1437758,https://imagesx.practo.com/providers/dr-shashi-dhar-thakur-pediatrician-hyderabad-a1ae2b71-513f-4bab-9715-6751e6d0bca3.jpg,/hyderabad/doctor/dr-shashi-dhar-thakur-pediatrician?practice_id=1437758&specialization=Pediatrician&referrer=doctor_listing&page_uid=10b6c926-43ec-496b-bed8-73fc406714bd,Dr. Shashi Dhar Thakur,Pediatrician,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2008,Diploma in Child Health (DCH),Rajiv Gandhi University of Health Sciences,2012.0,14,Hyderabad,Srinagar Colony,Hospital,Green Med Hospital,500,"Dr. Shashi Dhar Thakur has vast experience in NICU & PICU where he managed both term and pre-term babies and critically ill paediatric cases (Asthama, Epilepsy, dengue, etc. at various institutes. ",100.0,26,22,"8/7/2024, 6:46:09 PM",8,,male
20,715448,711350,1121812,https://imagesx.practo.com/providers/dr-janardhana-reddy-v-pediatrician-hyderabad-038cae71-6297-4f26-8070-d675ff91f372.jpg,/hyderabad/doctor/dr-janardhana-reddy-v-pediatrician?practice_id=1121812&specialization=Pediatrician&referrer=doctor_listing&page_uid=10b6c926-43ec-496b-bed8-73fc406714bd,Dr. Janardhana Reddy V,Pediatrician,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2007,Diploma in Child Health (DCH),"Maharajah Institute of Medical Sciences, Vizianagaram",2015.0,16,Hyderabad,Hitech City,Hospital,Medicover Woman & Child Hospitals,700,"Dr. Janardhana reddy .V is a consultant paediatrician and intensivist with  an experience of 11 years in this field, currently working in Medicover Women And Child Hospital, Hitech City. He is a compassionate pediatrician with an eye for perfection, his kindness and love for children shines through in everything he does.   He graduated from the prestigious Andhra Medical College and did his post graduation in paediatrics in from Maharaja Institute of Medical Sciences. DNB paediatrics from Kanchi Kamakoti child's Trust Hospital, Chennai which is one of the pediatric Tertiary care hospital in India. He is expertised in treating all general pediatric problems and in specialties like gastroenterology,nephrology,neurology and infectious diseases. Vaccination services are available  round the clock. He is committed to giving comprehensive care to his patients. his mission is to improve health of children through proper nutrition and various preventive strategies.",93.0,41,21,"8/7/2024, 6:46:09 PM",9,,male
21,857146,902216,663465,https://imagesx.practo.com/providers/dr-sudheer-kumar-pediatrician-hyderabad-9a88e347-e4cf-4b38-9572-a5af11fffd45.jpg,/hyderabad/doctor/sudheer-kumar-1-pediatrician?practice_id=663465&specialization=Pediatrician&referrer=doctor_listing&page_uid=354a550b-b210-4436-89fc-01b07560121b,Dr. Sudheer Kumar,Pediatrician,MBBS,Osmania University,1982,Diploma in Child Health (DCH),Osmania University,1987.0,42,Hyderabad,Gachibowli,Hospital,Continental Hospitals,800,,100.0,9,9,"8/7/2024, 6:46:09 PM",0,,male
22,906070,720862,1458090,https://imagesx.practo.com/providers/dr-pratima-verma-pediatrician-hyderabad-b1813bca-23da-4515-800f-5753b8b6dbc0.jpg,/hyderabad/doctor/dr-pratima-verma-pediatrician?practice_id=1458090&specialization=Pediatrician&referrer=doctor_listing&page_uid=354a550b-b210-4436-89fc-01b07560121b,Dr. Pratima Verma,Pediatrician,MBBS,"Osmania Medical College, Hyderabad",2003,"Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh)","Royal college of paediatrics and child health, UK",2009.0,21,Hyderabad,Financial District,Hospital,Rainbow Children's Hospital,1000,"Dr Pratima Verma is a Consultant Paediatrician with Paediatric Nephrology Interest. Dr Pratima Verma has done her MBBS from Osmania Medical College, Hyderabad in 2003 and has completed her postgraduate and sub specialty training in Paediatrics and Nephrology from West Midlands and Birmingham Children's Hospital in UK. She has 15 years of experience in this field of paediatrics and has presented at National and International conferences in the UK. Medical education is also one of her interests. She has been the Audit Lead in her department in UK. Her special interest involves looking after children with all kidney conditions.",100.0,26,13,"8/7/2024, 6:46:09 PM",1,,female
23,628352,568632,1132588,https://imagesx.practo.com/providers/dr-neelima-k-v-a-r-neonatologist-hyderabad-5c4dc082-bf84-4deb-8221-0dba3928d7bc.jpg,/hyderabad/doctor/dr-neelima-k-v-a-r-pediatrician?practice_id=1132588&specialization=Pediatrician&referrer=doctor_listing&page_uid=354a550b-b210-4436-89fc-01b07560121b,Dr. Neelima K V A R,Pediatrician,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2000,MD - Pediatrics,"Royal College of Pediatrics and Child Health, London",2011.0,24,Hyderabad,Hyder Nagar,Hospital,Rainbow Children's Hospital,1000,"Dr. Neelima Kharidehal is a Consultant Neonatologist at Rainbow Childrens’ Hospital. She is an alumni of the Andhra Medical College, Vishakhapatnam and completed her MD in Paediatrics from Guntur Medical College Guntur. Dr. Neelima received her MRCPCH membership in 2011 and also has a NNF fellowship in neonatology. She has more than 15 years of experience as a paediatrician.",85.0,13,8,"8/7/2024, 6:46:09 PM",2,,female
24,664372,710730,672148,https://imagesx.practo.com/providers/dr-rajesh-reddy-pediatrician-hyderabad-7902f565-750d-4524-aa4b-102a075711b9.jpg,/hyderabad/doctor/dr-dr-rajesh-reddy-pediatrician?practice_id=672148&specialization=Pediatrician&referrer=doctor_listing&page_uid=354a550b-b210-4436-89fc-01b07560121b,Dr. Rajesh Reddy,Pediatrician,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2008,Diploma in Child Health (DCH),Dr. NTR University of Health Sciences Andhra Pradesh,2013.0,16,Hyderabad,Banjara Hills,Hospital,Little Stars and She Hospital,600,"Dr. M. Rajesh Reddy is a Consultant Pediatrician & Neonatologist in Little Star Children's Hospital, Panjagutta, Hyderabad. He has an experience of 9 years in this field. He had completed MBBS from Dr. NTR University of Health Sciences in 2008 and Diploma in Child Health(DCH) in 2013. He had also completed Fellowship in Neonatology(NNF) in 2015. He underwent training in NRP & PALS. He was also trained in Bayley Scales of Infant and Toddler Development. He has been practicing as a Consultant Pediatrician & Intensivist in Little Stars Children's Hospital for past 5 years. His areas of interest are General Pediatrics, Growth & Development, Behavioural Problems, Allergy and Atopy etc. In Children.",89.0,9,6,"8/7/2024, 6:46:09 PM",3,,male
25,935165,777663,663465,https://imagesx.practo.com/providers/dr-sravanthi-k-pediatrician-hyderabad-00756898-33dc-4606-9040-b88d4438e475.jpg,/hyderabad/doctor/dr-sravanthi-k-pediatrician?practice_id=663465&specialization=Pediatrician&referrer=doctor_listing&page_uid=354a550b-b210-4436-89fc-01b07560121b,Dr. Sravanthi.K,Pediatrician,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2011,MD - Pediatrics,"Manipal Academy Of Higher Education, Manipal, India",2015.0,13,Hyderabad,Gachibowli,Hospital,Continental Hospitals,1000,,100.0,13,12,"8/7/2024, 6:46:09 PM",4,,female
26,703501,600018,914476,https://imagesx.practo.com/providers/dr-sagar-bhattad-pediatrician-bangalore-a88fbba5-136e-46b9-9b5b-133711166fc6.jpg,/hyderabad/doctor/dr-sagar-bhattad-1-cardiologist-1?practice_id=914476&specialization=Pediatrician&referrer=doctor_listing&page_uid=354a550b-b210-4436-89fc-01b07560121b,Dr. Sagar Bhattad,Pediatrician,MBBS,"JNMC, Belgaum",2009,MD - Pediatrics,"PGIMER, Chandigarh, India",2013.0,15,Hyderabad,Kukatpally,Hospital,Ankura Hospital for Women & Children- kukatpally,800,"Dr. Sagar Bhattad is a First DM (super-specialist) in the field of Pediatric Rheumatology and Immunology in India. He Received MD Pediatrics and DM Pediatric Clinical Immunology and Rheumatology at the prestigious institute of PGIMER, Chandigarh. Experienced in the management of children with arthritis, vasculitis, Primary immune deficiency, HIV/AIDS, Nephrotic Syndrome.  Trained under the mentorship of Prof Surjit Singh, the pioneer in the field of Pediatric Rheumatology and Primary Immune Deficiencies in India. Extensively trained in lab-immunology. Other skills - Administration of intra-articular injections for treatment of childhood arthritis. Additional training - Observership at Gaslini Institute, Genoa, Italy (one of the largest referral centers for Pediatric Rheumatology in Europe).",95.0,21,8,"8/7/2024, 6:46:09 PM",5,,male
27,733211,687022,1304746,https://imagesx.practo.com/providers/dr-a-satyanarayana-murthy-pediatrician-hyderabad-bb11536d-258b-4e41-aed8-7042f8f7c210.jpg,/hyderabad/doctor/dr-a-satyanarayana-murthy-pediatrician?practice_id=1304746&specialization=Pediatrician&referrer=doctor_listing&page_uid=354a550b-b210-4436-89fc-01b07560121b,Dr. A Satyanarayana Murthy,Pediatrician,MBBS,Dr. B.R. Ambedkar Medical College,2012,Diploma in Child Health (DCH),ramaiah medical college,2017.0,12,Hyderabad,Kukatpally,Clinic,Nox Speciality Clinic,500,Can deal all kind of neonatal and pediatric diseases as well as emergencies. All kinds of vaccinations can be done,100.0,9,7,"8/7/2024, 6:46:09 PM",6,,male
28,636300,665689,709266,https://imagesx.practo.com/providers/dr-laxmi-prasanna-i-pediatrician-hyderabad-d5cd9d2a-eb6f-4053-8ef4-b2ce05f96d77.jpg,/hyderabad/doctor/dr-laxmi-prasanna-i-pediatrician?practice_id=709266&specialization=Pediatrician&referrer=doctor_listing&page_uid=354a550b-b210-4436-89fc-01b07560121b,Dr. Laxmi Prasanna I,Pediatrician,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2009,Diploma in Child Health (DCH),The College Of Physicians And Surgeons Of Mumbai,2016.0,15,Hyderabad,Nacharam,Hospital,Prasad Hospital,500,,88.0,26,21,"8/7/2024, 6:46:09 PM",7,,female
29,557396,568600,1132578,https://imagesx.practo.com/providers/dr-aparna-reddy-pediatrician-hyderabad-0639ccee-72f7-4718-99c9-61a5be2d365c.jpg,/hyderabad/doctor/dr-aparna-reddy-pediatrician-1?practice_id=1132578&specialization=Pediatrician&referrer=doctor_listing&page_uid=354a550b-b210-4436-89fc-01b07560121b,Dr. Aparna Reddy,Pediatrician,MBBS,GULBARGA UNIVERSITY,1995,MD - Pediatrics,"National University Hospital, Singapore",2007.0,29,Hyderabad,Banjara Hills,Hospital,Rainbow Children's Hospital,600,"Dr. Aparna Reddy is a Consultant Pediatric Pulmonologist at Rainbow Children's Hospital, Banjara Hills. Dr. Reddy completed her MBBS from University og Gulbarga in 1995 and followed this up with M.D Pediatrics from BR.AMC, Bangalore in 1998 and Fellowship in Pediatric Pulmonology from National University Hospital, Singapore. She is a trainer for the asthma training module devised by Indian academy of Pediatrics. At Rainbow Children’s Hospital, Dr. Reddy manages a chronic lung disease and specialised asthma clinic.",54.0,24,16,"8/7/2024, 6:46:09 PM",8,,female
30,901238,1112186,1267476,https://imagesx.practo.com/providers/dr-mohammed-hidayath-ulla-cardiologist-hyderabad-8a1fa9ef-12f8-4c77-9ea1-29dc8260e879.jpg,/hyderabad/doctor/dr-mohammed-hidayath-ulla-cardiologist?practice_id=1267476&specialization=Pediatrician&referrer=doctor_listing&page_uid=354a550b-b210-4436-89fc-01b07560121b,Dr. Mohammed Hidayath Ulla,Pediatrician,MBBS,Government Medical College Bellary,1998,MD - Pediatrics,KIMS Hubli,2002.0,26,Hyderabad,Langar Houz,Clinic,"Renova Hospital, Langar House",500,,,0,0,"8/7/2024, 6:46:09 PM",9,,male
31,553116,279268,1122372,https://imagesx.practo.com/providers/dr-sharmila-k-pediatrician-hyderabad-6511eb3f-29c6-41c9-97f0-e0b327972181.jpg,/hyderabad/doctor/dr-sharmila-k-pediatrician?practice_id=1122372&specialization=Pediatrician&referrer=doctor_listing&page_uid=34064cda-6030-416d-a19e-9933d4b77c67,Dr. Sharmila K,Pediatrician,MBBS,"Osmania Medical College, Hyderabad",1996,MD - Pediatrics,"Osmania Medical College, Hyderabad",2003.0,28,Hyderabad,Jubilee Hills,Clinic,Apollo Cradle & Children’s Hospital,700,,36.0,11,9,"8/7/2024, 6:46:09 PM",0,,female
