rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
6,638196,668715,1194796,https://imagesx.practo.com/providers/dr-amita-mody-general-physician-mumbai-a03b9558-5da6-49fb-87e5-3572f7d863a8.jpg,/mumbai/doctor/amita-midy-general-physician?practice_id=1194796&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Amita Mody,General Physician,MBBS,Topiwala National Medical College & BYL Nair Charitable Hospital,1985,,,,39,Mumbai,Bhandup East,Clinic,Dr Amita Mody's Clinic,500,.,93.0,41,34,"8/5/2024, 9:31:20 PM",8,,female
6,754091,911255,1323269,https://imagesx.practo.com/providers/dr-samvaad-shetty-general-physician-mumbai-68c51c50-7144-4cdd-a974-096e7dcdd319.jpg,/mumbai/doctor/samvaad-shetty-general-physician?practice_id=1323269&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Samvaad Shetty,General Physician,MBBS,Terna Medical College,2012,,,,12,Mumbai,Andheri East,Clinic,Arihantha Family Clinic,1500,,100.0,63,20,"8/5/2024, 9:31:20 PM",8,,male
7,713065,814095,1261411,https://imagesx.practo.com/providers/dr-kalpana-b-tiwari-general-physician-mumbai-3d82bc98-5f6b-4212-9b96-93856c22c3de.jpg,/mumbai/doctor/kalpana-b-tiwari-infectious-diseases-physician?practice_id=1261411&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Kalpana B Tiwari,General Physician,MBBS,Kurukshetra University,2009,DNB - Family Medicine,"National Board of Education, New Delhi",2016.0,13,Mumbai,Chembur East,Clinic,Dr. Tiwari's Clinic,700,"Dr. Kalpana Bhardwaj is practising medicine for 12 years now. She believes in giving premium care to her patients with personal touch. She expertises in  allergy, migraine, geriatric care, hypertension,  weight gain/loss, skin problems and infections.",98.0,57,38,"8/5/2024, 9:31:20 PM",9,,female
7,775084,365751,1343191,https://imagesx.practo.com/providers/dr-vasudev-gastroenterologist-mumbai-434558a3-359f-4e82-9526-e344b90b0920.jpg,/mumbai/doctor/dr-vasu-dev-gastroenterologist?practice_id=1343191&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Vasudev,General Physician,MBBS,"JIPMER, Pondicherry",1999,MD - Medicine,"All India Institute of Medical Sciences, New Delhi",2005.0,25,Mumbai,Bhandup,Clinic,Liver Gastro Endoscopy Centre,2000,"Dr Vasudev is Senior consultant Gastroenterologist, Liver diseases specialist and an endoscopist with a Doctorate of medicine degree-DM in Gastroenterology & Hepatology) from SGPGI, Lucknow, M.D. from AIIMS, New Delhi, MBBS from JIPMER, and has vast experience spanning over one and half decades. Offers consultation for digestive issues, Liver problems(Hepatitis B, Hepatitis C, Alcoholic liver disease, Non alcoholic fatty liver disease, Fatty liver, Autoimmune hepatitis, Liver tumours, pancreas related issues(Pancreatitis- acute and chronic, Pancreatic cancer), Gas, bloating, Peptic ulcer disease, constipation, piles, fissure, Ulcer disease, Inflammatory bowel disease - Ulcerative Colitis, Crohn's disease, Irritable bowel syndrome, Reflux esophagitis(GERD), Difficulty in swallowing- Dysphagia, Prolonged Diarrhea, Chronic diarrhoea, Celiac disease, Obstructed defecation syndrome, Functional constipation, Colonic polyps, Intestinal tuberculosis, Tuberculous peritonitis along with basic and advanced endoscopic procedures- OGD scopy, Colonoscopy, variceal ligation(Band ligation), APC, ERCP, esophageal stenting, biliary stenting. The doctor is also attached to Apollo hospital, Reliance hospital, Khoparkhairane and Terna Hospital. He is Ex-Consultant  Gastroenterologist & Liver specialist Fortis hospital , Mulund and Seven Hills hospital, Mumbai.",84.0,230,176,"8/5/2024, 9:31:20 PM",9,,male
8,605381,624712,662456,https://imagesx.practo.com/providers/dr-vijay-agarwal-general-physician-mumbai-e34f34eb-826c-4bce-b796-f4db44de08cf.jpg,/mumbai/doctor/dr-vijay-agarwal-4-general-physician?practice_id=662456&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Vijay Agarwal,General Physician,MBBS,"A N Magadh Medical College, Gaya",1982,,,,42,Mumbai,Kandivali East,Clinic,London Dental Clinic,600,"MBBS from Magadh Medical College in 1982, Ex Bombay Hospital Registrar, Specializes in Medical Emergencies",92.0,52,39,"8/5/2024, 9:31:20 PM",11,,male
8,741284,646784,1312783,https://imagesx.practo.com/providers/dr-akshaya-shetty-consultant-physician-mumbai-c6be1f5a-7e00-46a4-a727-9f7e5192bc46.jpg,/mumbai/doctor/akshaya-shetty-general-physician?practice_id=1312783&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Akshaya Shetty,,MD - General Medicine,"Dr. D.Y. Patil Medical College and Hospital, Navi  Mumbai.",2015,MBBS,Rajiv Gandhi University of Health Sciences,2012.0,12,Mumbai,Andheri East,Clinic,Shetty's Care Clinic,800,,99.0,117,38,"8/5/2024, 9:31:20 PM",11,,female
9,566458,582794,1137199,https://imagesx.practo.com/providers/dr-mili-s-joshi-pediatrician-mumbai-5c3c1392-4d65-45d8-b939-29bb6db74f77.jpg,/mumbai/doctor/dr-mili-s-joshi-pediatrician-pediatrician?practice_id=1137199&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Mili S. Joshi,General Physician,MBBS,"K. J. Somaiya Medical College and Research Centre, Sion - Mumbai",1997,Diploma in Child Health (DCH),"Balabhai Nanavati  Hospital, Mumbai",2002.0,27,Mumbai,Santacruz East,Clinic,Dr. Mili Joshi's Clinic,1000,Dr. Mili Joshi is an experienced Pediatrician and General Physician with an experience of 19 years.,97.0,117,63,"8/5/2024, 9:31:20 PM",12,,female
9,680682,235835,611951,https://imagesx.practo.com/providers/dr-kiran-c-mhatre-general-physician-mumbai-1027c866-3e96-4285-a0d2-6f899bb564c9.jpg,/mumbai/doctor/dr-kiran-c-mhatre-cardiologist?practice_id=611951&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Kiran C Mhatre,General Physician,MBBS,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,1994,MD - General Medicine,Topiwala National Medical College & BYL Nair Charitable Hospital,1997.0,26,Mumbai,Chembur East,Hospital,Sushrut Hospital and Research Center,1200,,89.0,36,21,"8/5/2024, 9:31:20 PM",12,,male
10,680679,86708,611951,https://imagesx.practo.com/providers/dr-santosh-jagtap-general-physician-mumbai-92a455d2-9eab-4ac3-b8e0-cc94405e167d.jpg,/mumbai/doctor/dr-santosh-jagtap-general-physician?practice_id=611951&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Santosh Jagtap,General Physician,MBBS,"University of Mumbai, Mumbai",1995,MD - General Medicine,"University of Mumbai, Mumbai",1999.0,29,Mumbai,Chembur East,Hospital,Sushrut Hospital and Research Center,1200,,95.0,22,13,"8/5/2024, 9:31:20 PM",14,,male
10,713969,815845,1285464,https://imagesx.practo.com/providers/dr-binita-mehta-general-physician-mumbai-7746dadf-2a94-44f2-a0e0-9253bdd525d9.jpg,/mumbai/doctor/binita-mehta-family-physician?practice_id=1285464&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Binita Mehta,General Physician,MBBS,University of Pune,1997,,,,27,Mumbai,Lokhandwala,Clinic,Dr Binita Mehta's Private Clinic,700,,100.0,5,4,"8/5/2024, 9:31:20 PM",14,,female
11,287519,374225,809303,https://imagesx.practo.com/providers/dr-anita-mathew-davis-general-physician-mumbai-01ccdd85-b2b7-4b6e-96c2-0fbebbf68223.jpg,/mumbai/doctor/dr-anita-mathew-davis-general-physician-1?practice_id=809303&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Anita Mathew Davis,General Physician,MBBS,"KJ Somaiyya Medical College & Research Centre, Mumbai",1997,MD - General Medicine,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,2002.0,27,Mumbai,Mulund West,Hospital,Fortis Hospital,1500,,100.0,20,11,"8/5/2024, 9:31:20 PM",0,,
11,685468,570942,1261411,https://imagesx.practo.com/providers/dr-rajanshu-tiwari-general-physician-mumbai-bc7c684a-d884-45b7-bc47-f4c87540173b.jpg,/mumbai/doctor/rajanshu-tiwari?practice_id=1261411&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Rajanshu Tiwari,General Physician,MBBS,Topiwala National Medical College & BYL Nair Charitable Hospital,2010,DNB - Family Medicine,"Harkrishnadas Hospital, Pradnyasabha, Mumbai",2014.0,14,Mumbai,Chembur East,Clinic,Dr. Tiwari's Clinic,800,"Dr. Rajanshu has been healing his patients for more than 5 years with a human touch. He pursued his studies of medicine at Nair Hospital, Mumbai and gained the expertise in the field of Family medicine at reputed institutes of Sir. H N Reliance Foundation Hospital and Research Centre, Mumbai and Prince Aly Khan Hospital, Mumbai.  He worked as a wellness consultant for E-Meditek Wellness Pvt. Ltd. He also worked at Societe’ General as a specialist medicine consultant till 2015. He continued his work as Senior Medicine Registrar at Asian Institue of Oncology, Somaiya Ayurvihar in the Intensive care and Indoor patients department till 2015. During his practice, he was also associated with various charitable camps and events in last 2 years. He is associated with PG program of Diabetes Mellitus with ‘The John Hopkins University School of Medicine’, Baltimore, US. Currently, he is working with Healthspring Community Medical Centres as a full time ‘Consulting Family Physician’. He specializes in Diabetes Mellitus and emergency medical services with special emphasis on patient - centered wholesome medical care.""",93.0,117,69,"8/5/2024, 9:31:20 PM",0,,male
12,616554,637146,704777,https://imagesx.practo.com/providers/dr-miti-a-shah-pulmonologist-mumbai-4554b848-93f2-4678-803d-b61ed520fca0.jpg,/mumbai/doctor/dr-miti-a-shah-pulmonologist?practice_id=704777&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Miti A. Shah,General Physician,MBBS,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,2005,DNB - Pulmonary Medicine,National Borad of Examinations Ministry of Health Government of India,2012.0,19,Mumbai,Sion West,Clinic,Dental Art and Chest Clinic,1300,"Dr. Miti A. Shah is a practising Pulmonologist since the last 9 years who is an expert at managing simple and complex respiratory cases. She practices primarily at Chest & Dental Art Clinic at Sion, which is of one its kind Setup in the heart of Central Mumbai. It is on the highest rated and reviewed Clinic on Google and patients are glad to be a part of their wonderful setup. It has treated more than 5000 happy patients in a short span of 4 years. She treats patients with utmost care and concern and makes sure that they get the best guidance and treatment. She has treated variety of cases pneumonia, asthma, sleep apnea, COPD, allergies, smoking related diseases, bronchitis, tuberculosis, and is currently also managing COVID-19 Cases through Video Consultation. She has treated more than 100 COVID-19 patients from home in a short span of 2 months. She is also an expert at Bronchoscopy, Thoracoscopy and Intensive Care management. She is currently visiting only Chest Clinic for OPD and is available for Video Consultations.",100.0,60,56,"8/5/2024, 9:31:20 PM",1,,
12,854349,1048323,1411410,https://imagesx.practo.com/providers/dr-ankur-jain-internal-medicine-mumbai-85cd5908-f80e-4abd-a837-224a1b317e71.jpg,/mumbai/doctor/ankur-jain-3-internal-medicine?practice_id=1411410&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Ankur Jain,General Physician,MBBS,"Pt Ravishankar Shukla University, Raipur",2012,DNB - General Medicine,"National Board of Education, New Delhi",2018.0,11,Mumbai,Borivali West,Clinic,Wockhardt Borivali Clinic,1000,,100.0,5,5,"8/5/2024, 9:31:20 PM",1,,male
13,647938,680865,1220347,https://imagesx.practo.com/providers/dr-sahil-nasir-fulara-endocrinologist-mumbai-cc1e25cc-35b2-44eb-aa95-821d61fe6ed1.jpg,/mumbai/doctor/sahil-nasir-fulara-endocrinologist?practice_id=1220347&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Sahil Nasir Fulara,General Physician,MD - General Medicine,"Dr DY Patil University, Navi Mumbai",2015,MBBS,"D Y Patil College , Pune",2011.0,13,Mumbai,Peddar Road,Clinic,Wellcare Health Services,2500,"A qualified diabetologist and endocrinologist, Dr Sahil N Fulara in Pedder Road offers one of the best treatments to diabetic patients and to those complaining about ailments in their endocrine organs. Ever since the time he started practicing way back in 2012, he has always ensured to treat the condition based on the patient's symptoms, duration of illness, complications of diabetes and other necessary case history so as to address the problem from its root. He has a chamber that holds a strategic location in Pedder Road, Mumbai, Jaslok Hospital & Research Centre. He has become one of the most significant point of contacts for the diabetic patients within the city as the treatment quality has always been very dependable as per the feedback received from the previous patients.",100.0,190,166,"8/5/2024, 9:31:20 PM",2,,male
13,832401,587853,1397143,https://imagesx.practo.com/providers/dr-anjali-israni-ophthalmologist-eye-surgeon-mumbai-a13f601a-7062-4e3c-aab9-f831739240c9.jpg,/mumbai/doctor/dr-anjali-israni?practice_id=1397143&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Anjali Israni,General Physician,MBBS,Bharati Vidyapeeth University Pune,2010,DNB - Ophthalmology,National Board Of Examinations Nbe,2015.0,11,Mumbai,Vikhroli East,Clinic,Drishti Netralaya,500,Dr. Anjali has 9 year of experience,,0,0,"8/5/2024, 9:31:20 PM",2,,female
14,537933,563508,1119030,https://imagesx.practo.com/providers/dr-harish-v-dhuri-general-physician-mumbai-de7d7481-79d8-4249-af46-9b88bb5f0f20.jpg,/mumbai/doctor/dr-harish-v-dhuri-general-physician?practice_id=1119030&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Harish V. Dhuri,General Physician,MBBS,"Krishna Institute of Medical Sciences, Karad",1996,,,,28,Mumbai,Goregaon West,Clinic,Indira Clinic,700,"Dr. Harish V Dhuri is a Doctor in Goregaon West, Mumbai and has an experience of 21 years in this field. Dr. Harish V Dhuri practices at Indira Clinic in Goregaon West, Mumbai. The doctor also does home Visits as required and is on the panel of corporates like LIC, ONGC etc.   He completed MBBS from Krishna Medical College. He has also done PHFI Course in Diabetes from Nair Medical College.  He is a member of Indian Medical Association (IMA) and Goregaon Medical Association.",89.0,46,44,"8/5/2024, 9:31:20 PM",3,,male
14,936610,963685,1469277,https://imagesx.practo.com/providers/dr-rituparna-roy-general-physician-mumbai-786a3d78-01e4-443f-937e-9e7bcccbe830.jpg,/mumbai/doctor/rituparna-roy-general-physician?practice_id=1469277&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Rituparna Roy,General Physician,MBBS,Calcutta University,2001,DNB - Family Medicine,"DNB board, New Delhi",2011.0,18,Mumbai,Ghatkopar West,Clinic,Aarogyada Multi Super Speciality Hospital,1000,"Dr. Rituparna Roy is a consultant physician,all  fever cases, diabetes,( reverse diabetes)hypertension,lung disease, liver disease,heart diseases,  treats successfully. Ex consultant in Fortis gurgaon",98.0,51,46,"8/5/2024, 9:31:20 PM",3,,
15,580184,518445,692922,https://imagesx.practo.com/providers/dr-yatin-gadgil-general-physician-mumbai-953dced1-7373-45ba-87fc-daca04bfbdb2.jpg,/mumbai/doctor/yatin-gadgil-general-physician?practice_id=692922&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Yatin Gadgil,General Physician,MBBS,"Lokmanya Tilak Municipal Medical College, Sion,Mumbai",1998,MD - General Medicine,Topiwala National Medical College & BYL Nair Charitable Hospital,2004.0,26,Mumbai,Mahim,Hospital,S L Raheja Fortis Hospital,1800,"After passing  M.D. in Internal Medicine from T.N. Medical College (Nair Hospital, Mumbai); Dr. Yatin worked in liaison with the Municipal Corporation of Mumbai to Implement the National AIDS control program and treated many HIV positive patients successfully.  After entering the private practice Dr. Yatin has been consistently showing successful results in the HIV positive patients. Apart from this special interest in treating immunocompromised patients, he is an expert in managing patients with diabetes mellitus, hypertension, dyslipidemia and infectious disease. Many patients having breathing disorders, simultaneously suffer from other life style diseases like diabetes, high blood pressure etc. That is why Dr. Yatin's role is extremely crucial in this team.  Patients always express their happiness after receiving the co-ordinated treatment from this the chest physician – general physician combination. Check out this upcoming, promising and dynamic physician for years to come.",100.0,55,35,"8/5/2024, 9:31:20 PM",4,,male
15,745036,349484,1316150,https://imagesx.practo.com/providers/dr-shradha-doshi-diabetologist-mumbai-782c218b-5a3c-4531-b3ff-220f6cfc1286.jpg,/mumbai/doctor/dr-shradha-doshi-diabetologist?practice_id=1316150&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Shradha Doshi,General Physician,MBBS,"MGM Institute of Health Science, Bombay",2011,,,,13,Mumbai,Mulund West,Clinic,Care2Cure Medical Services,900,Diabetes Management Physician,100.0,9,7,"8/5/2024, 9:31:20 PM",4,,female
16,274928,363437,750256,https://imagesx.practo.com/providers/dr-aarti-agarwal-general-physician-mumbai-fb2403ae-93ee-4760-affb-26cd206a0cef.jpg,/mumbai/doctor/dr-aarti-agarwal-dietitian-nutritionist?practice_id=750256&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Aarti Agarwal,General Physician,MBBS,"G B Pant Hospital / Moulana Azad Medical College, New Delhi",1994,,,,30,Mumbai,Matunga,Clinic,Bombay Knee & Hip Clinic,500,,86.0,7,0,"8/5/2024, 9:31:20 PM",5,,
16,755690,647897,1324557,https://imagesx.practo.com/providers/dr-salaah-qureshi-consultant-physician-mumbai-d80d2065-33f5-44fc-82be-84f65596ca10.jpg,/mumbai/doctor/salaah-qureshi-internal-medicine?practice_id=1324557&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Salaah Qureshi,,MD - General Medicine,"Dr. D Y Patil University, Pune",2010,MBBS,Rajiv Gandhi University of Health Sciences,2003.0,21,Mumbai,Seven Bungalows,Clinic,Qure Clinic,1500,"Specialist in Heart Disease, Diabetes, Hypertension, Infections, High Cholesterol and Critical Care, Diabetologist",100.0,18,5,"8/5/2024, 9:31:20 PM",5,,male
17,784280,953964,1352659,https://imagesx.practo.com/providers/dr-seema-s-masrani-general-physician-mumbai-f3c62d17-cfcb-4775-923e-45efa02b5fe6.jpg,/mumbai/doctor/dr-seema-s-masrani-general-physician?practice_id=1352659&specialization=General Physician&referrer=doctor_listing&page_uid=7f9efbb4-5aaf-4ea9-9cf5-f83ff1a9a817,Dr. Seema S. Masrani,General Physician,MBBS,University Of Bombay,1993,,,,31,Mumbai,Kandivali West,Clinic,Dr. Seema S. Masrani's Clinic,1000,"MBBS from KEM hospital.. Senior general physician with special interest in infectious diseases including Covid and lifestyle diseases, anti-aging, belly fat loss, weight management,visceral fat loss.",93.0,14,6,"8/5/2024, 9:31:20 PM",6,,female
