rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
11,932960,1148758,663903,https://imagesx.practo.com/providers/dr-giriraj-j-k-orthopedic-surgeon-chennai-dce31188-94d5-4584-83fa-6ac10fe1ab05.jpg,/chennai/doctor/dr-giriraj-j-k-orthopedist?practice_id=663903&specialization=Orthopedist&referrer=doctor_listing&page_uid=0bd6b360-7504-43aa-8013-88b70d83d651,Dr. Giriraj J K,Orthopedist,MBBS,The Tamil Nadu Dr. M G R Medical Univeristy,1998,DNB - Orthopedics/Orthopedic Surgery,National Board Of Examinatiion,2005.0,23,Chennai,Ramapuram,Hospital,Srushti Fertility Centre & Women's Hospital,600,"Dr. Giriraj Harshavardhan J K is a Orthopedist in Valasaravakkam, Chennai Dr. Giriraj Harshavardhan J K practices at ANN Hospital in Valasaravakkam, Chennai. The doctor completed MBBS from The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU) in 2000,Diploma in Orthopaedics from Sri Ramachandra University, Chennai in 2002 and DNB - Orthopedics/Orthopedic Surgery from National Board Of Examination in 2005.",100.0,9.0,0,"8/7/2024, 8:16:05 PM",0,,male
12,729782,237506,1224581,https://imagesx.practo.com/providers/dr-parthasarathy-srinivasan-spine-surgeon-ortho-chennai-14efb04b-46c0-452d-8ce6-93529cde3ae4.jpg,/chennai/doctor/dr-parthasarathy-orthopedist-1-237506?practice_id=1224581&specialization=Orthopedist&referrer=doctor_listing&page_uid=0bd6b360-7504-43aa-8013-88b70d83d651,Dr. Parthasarathy Srinivasan,Orthopedist,MBBS,Kasturba Medical  College,2001,Diploma in Orthopaedics,Kasturba Medical  College,2003.0,23,Chennai,Chromepet,Hospital,Dr. Rela Institute & Medical Centre,600,"Dr. Parthasarathy Srinivasan is an Orthopedic Surgeon and Spine Specialist at Dr. Mehtas Hospital, Chennai. He attended medical school at Kasturba Medical College Mangalore under the internationally acclaimed Manipal University. He then did his basic and advanced Orthopedic training in Kasturba Medical College, Manipal and Kovai Medical Center and Hospital, Coimbatore.  He is among the select few surgeons in the country with a National Board certified 2 year fellowship training in Spine surgery. Dr. Srinivasan was one of the eight candidates selected from many aspirants from all the member countries of the Asia-Pacific Orthopedic Association (APOA) for the prestigious APOA Deputy Spine travelling fellowship. A dedicated medical professional, Dr. Srinivasan has, over the course of his career, published several papers in national and international journals, presented papers at various medical conferences, penned a few research papers, and attended numerous national as well as international conferences.",100.0,4.0,3,"8/7/2024, 8:16:05 PM",1,,male
13,892411,128696,1327777,https://imagesx.practo.com/providers/dr-m-saravanan-orthopedic-surgeon-chennai-7c13c952-7ceb-440f-bff5-2d46b3b46a86.jpg,/chennai/doctor/dr-saravanan-orthopedist-5?practice_id=1327777&specialization=Orthopedist&referrer=doctor_listing&page_uid=0bd6b360-7504-43aa-8013-88b70d83d651,Dr. M. Saravanan,Orthopedist,MBBS,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),2004,MS - Orthopaedics,"University of Mumbai, Mumbai",2008.0,20,Chennai,Korattur,Hospital,RPS Hospitals,500,,,0.0,0,"8/7/2024, 8:16:05 PM",2,,male
14,883899,1091284,1440262,https://imagesx.practo.com/providers/dr-sriram-thanigai-t-orthopedic-surgeon-chennai-00cfefbe-2d04-446b-9636-e8f357b89180.jpg,/chennai/doctor/dr-sriram-thanigai-d-orthopedist?practice_id=1440262&specialization=Orthopedist&referrer=doctor_listing&page_uid=0bd6b360-7504-43aa-8013-88b70d83d651,Dr. Sriram Thanigai T,Orthopedist,MBBS,"Sri Ramachandra Medical College and  Research Institute (SRMC) Madras, India",2001,MS - Orthopaedics,Rajiv Gandhi University of Health Sciences,2007.0,21,Chennai,Ashok Nagar,Hospital,Sree Parthas Multispeciality Hospital,600,"Dr. T. Sriram Thanigai is an Orthopaedic surgeon at Ashok nagar, Chennai and has an experience of 17 years in this field. Dr. T. Sriram Thanigai practices at Sree Parthas Multispecialty Hospital, Ashok Nagar, Chennai. He completed MBBS from Sri Ramacahandra University (SRIHER), Chennai in 2002, MS - Orthopaedics from Rajiv Gandhi University of Health Sciences (RGUHS), Karnataka in 2007. He is a member of Indian Medical Association (IMA) and Tamilnadu Orthopaedic Association (TNOA). Some of the services provided by the doctor are: Complex Trauma surgery, all kinds of Trauma management including conservative and surgical, joint preservation treatment for early stages of arthritis, Joint replacement surgery, Spine surgery (Minimally Invasive), Key hole ligament surgeries of shoulder and knee.",100.0,2.0,0,"8/7/2024, 8:16:05 PM",3,,male
15,862460,950304,1423514,https://imagesx.practo.com/providers/dr-gopinath-duraisamy-orthopedic-surgeon-chennai-83779def-b980-4cde-ac5d-3522de0d2fd3.jpg,/chennai/doctor/gopinath-duraisamy-orthopedist?practice_id=1423514&specialization=Orthopedist&referrer=doctor_listing&page_uid=0bd6b360-7504-43aa-8013-88b70d83d651,Dr. Gopinath Duraisamy,Orthopedist,MBBS,Bharath University,2008,DNB - Orthopedics/Orthopedic Surgery,"National Board of Education, New Delhi",2016.0,16,Chennai,Selaiyur,Hospital,Be Well Hospitals,300,,,0.0,0,"8/7/2024, 8:16:05 PM",4,,male
16,901161,1111909,1454686,https://imagesx.practo.com/providers/dr-sai-prasad-orthopedic-surgeon-chennai-b6e62b5d-c333-4be1-86f4-162238749573.jpg,/chennai/doctor/dr-sai-prasad-1-orthopedist?practice_id=1454686&specialization=Orthopedist&referrer=doctor_listing&page_uid=0bd6b360-7504-43aa-8013-88b70d83d651,Dr. Sai Prasad,Orthopedist,MBBS,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),2003,MS - Orthopaedics,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),2009.0,20,Chennai,Chromepet,Clinic,Dr Kumar's Speciality Hospital,700,,,0.0,0,"8/7/2024, 8:16:05 PM",5,,male
17,594099,526691,1154598,https://imagesx.practo.com/providers/dr-prof-s-sundar-orthopedic-surgeon-chennai-aa24070b-6c24-4cdf-882a-063323814330.jpg,/chennai/doctor/dr-sundar-7-orthopedist?practice_id=1154598&specialization=Orthopedist&referrer=doctor_listing&page_uid=0bd6b360-7504-43aa-8013-88b70d83d651,Dr. Prof. S Sundar,Orthopedist,MBBS,"Sri Ramachandra University, Chennai",1992,MS - Orthopaedics,"Sri Ramachandra University, Chennai",1999.0,32,Chennai,Kilpauk,Hospital,VS Hospitals - Centre for Advanced Surgeries and Tertiary Care,1000,"""Dr. Sundar is an Orthopaedic Surgeon providing his expert services at VS Hospital, Chennai. An MBBS and MS in Orthopaedics, he is highly skilled to perform an array of orthopaedic procedures. He also holds an FIGOF from Germany. Dr. Sundar is well versed in Complex Trauma Care, Joint Replacement Surgery of Hip, Knee and Shoulder and treating all kinds of bone tumours. He also treats general orthopaedic conditions and takes keen interest in creating public awareness on prevention of osteoporosis. A true medical professional, Dr. Sundar is devoted to provide his patients with the best medical care that this country has to offer. His compassionate approach lets his patients settle down into a relaxed environment, which also makes him a trustworthy and favourable doctor. To add to his list of accomplishments, Dr. Sundar was bestowed with the Best Doctor Award by MGR Medical University and Best Paper Award in Indian Orthopaedic Association.  """,100.0,14.0,3,"8/7/2024, 8:16:05 PM",6,,male
18,344920,411939,796481,https://imagesx.practo.com/providers/dr-a-p-siva-kumar-orthopedic-surgeon-chennai-bbf85b8a-6b2f-49c3-84e9-126e8f9d9c13.jpg,/chennai/doctor/ap-siva-kumar-orthopedist?practice_id=796481&specialization=Orthopedist&referrer=doctor_listing&page_uid=0bd6b360-7504-43aa-8013-88b70d83d651,Dr. A P Siva Kumar,Orthopedist,MBBS,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),2004,MS - Orthopaedics,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),2009.0,20,Chennai,Medavakkam,Hospital,Radial Ortho Speciality Hospital,500,"Dr. A P Sivakumar is an Orthopedic Surgeon in Medavakkam, Chennai and has an experience of 14 years in this field. Dr. A P Sivakumar practices at Radial Ortho Speciality Hospital in Medavakkam, Chennai. He completed his MBBS from Chennai University in 1993 and his MS - Orthopedics from Chennai University in 2003. His passion is to provide a quality based service to the society.  ",87.0,126.0,41,"8/7/2024, 8:16:05 PM",7,,male
19,584168,429300,1129485,https://imagesx.practo.com/providers/dr-ranjith-orthopedic-surgeon-chennai-32c577c4-ae21-4295-a92d-b9507228818e.jpg,/chennai/doctor/dr-ranjith-orthopedist1?practice_id=1129485&specialization=Orthopedist&referrer=doctor_listing&page_uid=0bd6b360-7504-43aa-8013-88b70d83d651,Dr. Ranjith,Orthopedist,MS - Orthopaedics,"Sri Ramachandra Medical college ,Sri ramachandra University",2006,MBBS,"Rajah muthaih Medical college ,Annamalai University",2002.0,22,Chennai,Vanagaram,Hospital,Apollo Speciality Hospital,1000,"Dr. Ranjith Reddy is an esteemed orthopedic specialist renowned for his expertise in diagnosing and treating various musculoskeletal conditions. Located in Tiruvallur, Dr. Reddy boasts over 20+ years of experience in the field, offering comprehensive care to his patients at Apollo Speciality Hospitals Vanagaram in Chennai.   Dr. Reddy emphasizes the importance of consulting an experienced orthopedist for prompt diagnosis and tailored treatment plans, utilizing a range of diagnostic techniques including physical examinations, X-rays, CT scans, and MRIs. With a patient-centered approach, Dr. Ranjith Reddy develops customized treatment plans that may include medication, physical therapy, or advanced surgical procedures. Patients commend him for his thorough explanations of their medical conditions and treatment options. Dedicated to staying abreast of the latest advancements in orthopedics, Dr. Reddy is committed to providing cutting-edge treatment options to his patients. His services encompass a wide spectrum of orthopedic conditions, ranging from sports injuries and joint pain to spinal disorders and deformities.   Dr. Ranjith Reddy's educational qualifications include MBBS, MS(Ortho), and Fellowship in Arthroscopy & Sports Med, reflecting his commitment to excellence in orthopedic care. He believes in addressing the root cause of each patient's condition and providing holistic treatment to optimize their musculoskeletal health and overall well-being.  If you're seeking orthopedist in your neighborhood then, Dr. Ranjith Reddy is the right choice for expert care and treatment of your orthopedic needs. Book an appointment today and experience top-notch medical care.",96.0,167.0,62,"8/7/2024, 8:16:05 PM",8,,male
20,890365,1099619,1296177,https://imagesx.practo.com/providers/dr-balaji-b-spine-surgeon-ortho-chennai-197d89a9-f16c-4b61-8276-6667fee170cb.jpg,/chennai/doctor/balaji-37-spine-surgeon?practice_id=1296177&specialization=Orthopedist&referrer=doctor_listing&page_uid=0bd6b360-7504-43aa-8013-88b70d83d651,Dr. Balaji B,Orthopedist,MBBS,Dr. NTR University of Health Sciences Andhra Pradesh,2011,MS - Orthopaedics,Vinayaka Missions Kirupananda Variyar Medical College and Hospitals,2016.0,11,Chennai,Choolaimedu,Clinic,Pavithram Speciality Clinic,450,"Dr. Balaji B is an orthopedic surgeon, completed post-graduate training in 2016. He started working in the Apollo Hospital Teynampet. In 2017, started working as an assistant professor at ESIC Medical College, K. K  Nagar. ESIC is a tertiary care center as well as a referral center with a plethora of cases from acute fractures, neglected fractures, periarthritis of the shoulder, and Osteoarthritis of the knee and hip leading to THR and TKR. From 2019, He started working in the prestigious institute called Christian Medical College, Vellore. He was employed in the Department of Spine surgery. Eventually doing fellowship in spine surgery.",100.0,24.0,23,"8/7/2024, 8:16:05 PM",9,,male
21,746211,640633,1317019,https://imagesx.practo.com/providers/dr-ramkumar-ponraj-joint-replacement-surgeon-chennai-e9ed3231-82f5-4c9a-b5db-3bef268b78c5.jpg,/chennai/doctor/ramkumar-ponraj-orthopaedic-surgeon?practice_id=1317019&specialization=Orthopedist&referrer=doctor_listing&page_uid=63b8036b-2b92-492d-89e5-807dfb34a610,Dr. Ramkumar Ponraj,Orthopedist,MS - Orthopaedics,Annamalai Universtiy,2015,MBBS,Annamalai University,2011.0,13,Chennai,Neelankarai,Clinic,Tera'S Speciality Clinics,650,"Consultant orthopaedic surgeon with 8 years of experience in the field, Finished Fellowship in arthroplasty, expertise in complex fracture management with over 5000+ surgeries and over  500+ Joint Replacement surgeries, trained in managing complex primary hip and knee replacement surgeries.",100.0,18.0,13,"8/7/2024, 8:16:05 PM",0,,male
22,693868,380410,1267489,https://imagesx.practo.com/providers/dr-r-saravanan-orthopedic-surgeon-chennai-2239e1cc-5cb3-4fdf-86f2-e83592c78b60.jpg,/chennai/doctor/dr-r-saravanan-2-orthopedist?practice_id=1267489&specialization=Orthopedist&referrer=doctor_listing&page_uid=63b8036b-2b92-492d-89e5-807dfb34a610,Dr. R. Saravanan,Orthopedist,MBBS,"Stanley Medical College & Hospital , Chennai",1990,Diploma in Orthopaedics,"Stanley Medical College & Hospital , Chennai",1992.0,34,Chennai,Virugambakkam,Clinic,Saravana Hospital,500,"Dr.R. Saravanan a senior Spine & Orthopaedic consultant, over 15 years of experience. Fully trained in the UK & worked as a consultant in the UK. Senior orthopedic consultant at Apollo Hospital, Greams Road for 5 years in the past.",76.0,17.0,6,"8/7/2024, 8:16:05 PM",1,,male
23,668053,587702,1241841,https://imagesx.practo.com/providers/dr-radhakrishnan-orthopedic-surgeon-chennai-173234c7-26a4-4c69-aa10-b67be090b91b.jpg,/chennai/doctor/dr-radhakrishnan-3-sports-medicine-specialist?practice_id=1241841&specialization=Orthopedist&referrer=doctor_listing&page_uid=63b8036b-2b92-492d-89e5-807dfb34a610,Dr. Radhakrishnan,Orthopedist,MS - Orthopaedics,"Sri Ramachandra University, Chennai",2016,MBBS,SRM University,2010.0,14,Chennai,Kotturpuram,Clinic,International Ortho & Trauma,300,"Dr. Radhakrishnan is a Joint Replacement Surgeon,Orthopedist and General Physician in Vadapalani, Chennai and has an experience of 8 years in these fields. Dr. Radhakrishnan practices at International Ortho & Trauma in Vadapalani, Chennai,Lakshmi Harsha Ortho Care in Kotturpuram, Chennai and International Ortho & Trauma in Kotturpuram, Chennai. He completed MS - Orthopaedics from Sri Ramachandra University, Chennai in 2016 and MBBS from SRM University in 2011. He is a member of Indian Medical Association (IMA),Indian Orthopedic Association,Tamil Nadu Orthopedic Association,Member of AOTraumo-AOFoundation and International Society of Orthopedic Surgery and Traumatology. Some of the services provided by the doctor are: Arthritis Management,Hip Arthroplasty,Hip Pain Treatment,Limb Deformities and osteoporosis etc",96.0,74.0,45,"8/7/2024, 8:16:05 PM",2,,male
24,739218,745405,1310656,https://imagesx.practo.com/providers/dr-ashok-kumar-m-spine-surgeon-ortho-chennai-7f7e48af-eae6-48a1-b1c8-a29a4efaa88e.jpg,/chennai/doctor/ashok-kumar-m-orthopedist?practice_id=1310656&specialization=Orthopedist&referrer=doctor_listing&page_uid=63b8036b-2b92-492d-89e5-807dfb34a610,Dr. Ashok Kumar M,Orthopedist,MS - Orthopaedics,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),2015,MBBS,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),2009.0,15,Chennai,Madipakkam,Clinic,Aadhish Ortho Clinic,500,"A passionate Surgeon, focusing on complete resolution of patient's ailments.",100.0,18.0,7,"8/7/2024, 8:16:05 PM",3,,male
25,679994,481214,1129485,https://imagesx.practo.com/providers/dr-kanniraj-marimuthu-orthopedic-surgeon-chennai-8db8d286-4efa-4420-8ca3-d62a6d43fcd2.jpg,/chennai/doctor/dr-kanniraj-marimuthu-orthopedist-1?practice_id=1129485&specialization=Orthopedist&referrer=doctor_listing&page_uid=63b8036b-2b92-492d-89e5-807dfb34a610,Dr. Kanniraj Marimuthu,Orthopedist,MBBS,"Madras Medical College, Chennai",2004,MS - Orthopaedics,"Sawai Mansingh Medical College, Jaipur (SMS College)",2009.0,18,Chennai,Vanagaram,Hospital,Apollo Speciality Hospital,1000,"Dr. Kanniraj Marimuthu is an Orthopedic Surgeon who specializes in Hip, Knee, Shoulder, Sports injuries and arthroscopic keyhole surgery. Dr. Kanniraj done his MBBS from Madras Medical College, Chennai followed by orthopedic training (M.S Ortho) in the Orthopedic Department of Sawai Man Singh Medical College, Jaipur, the same department that designed the world renowned ""Jaipur Foot"" for amputees. During his training, he was awarded the “All India Resident Orthopaedic Surgeon Award“ by Bombay Orthopedic society for his academic excellence. After his masters, he worked at the All India Institute of Medical Sciences (AIIMS, New Delhi) as a Senior Resident Orthopedic Surgeon specializing in joint replacement and arthroscopic keyhole surgery. After AIIMS, he had further fellowship training in Hip, Knee, Shoulder, Sports Injuries and Arthroscopic  Surgery for two years in Australia with some of the surgeons in the world, focusing on a shoulder, hip and knee problems.   He has numerous publications in international orthopedic journals and several chapters in textbooks including the chapter on Revision hip replacement in a textbook of Orthopedics by Indian Orthopedic Association.",99.0,165.0,104,"8/7/2024, 8:16:05 PM",4,,male
