rank,id,doctor_id,practice_id,image_url,profile_url,doctor_name,specialization,qualification,college,completion_year,qualification.1,college.1,completion_year.1,experience_years,practice_city,practice_locality,practice_type,practice_name,consultation_fees,summary,recommendation_percent,patients_count,reviews_count,timestamp,position,Unnamed: 26,gender
11,624331,498858,1180782,https://imagesx.practo.com/providers/dr-sidharthan-k-cardiologist-chennai-7b27f0d1-3d9a-4a6e-ad05-afe2d386167e.jpg,/chennai/doctor/sidharthan-k-1-cardiologist?practice_id=1180782&specialization=Cardiologist&referrer=doctor_listing&page_uid=b4ee1404-597f-49f1-9c55-35dadf74ae53,Dr. Sidharthan K,Cardiologist,MBBS,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),1999,MD - General Medicine,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),2006,25,Chennai,Kilpauk,Hospital,Kumaran Hospital,1000,Dr. K Sidharthan is a Consultant Cardiologist at Dr. Mehta’s Hospital  Chennai. He is vastly educated  having acquired degrees like MBBS  MD  DM and has also undergone necessary training to qualify as a cardiologist. His expertise lies in coping with issues related to medical diagnosis and treatment of congenital heart defects  coronary artery disease  heart failure  valvular heart disease and electrophysiology. Dr. Sidharthan has treated innumerable patients till date and he believes in treating as many patients as he could until he is able to do so. He is a dedicated and hardworking personality and works in all possible ways to provide the best suited treatment to the patient.,67.0,3,2,"8/8/2024, 10:38:32 AM",0,,male
12,420388,480239,1129485,https://imagesx.practo.com/providers/dr-harikrishnan-parthasarathy-cardiologist-chennai-af1d53fc-04f9-45e6-81de-5146555140ee.jpg,/chennai/doctor/harikrishnan-parthasarathy-cardiologist?practice_id=1129485&specialization=Cardiologist&referrer=doctor_listing&page_uid=b4ee1404-597f-49f1-9c55-35dadf74ae53,Dr. Harikrishnan Parthasarathy,Cardiologist,MBBS,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),1996,MD - General Medicine,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),1999,28,Chennai,Vanagaram,Hospital,Apollo Speciality Hospital,1000,"Dr Harikrishnan Parthasarathy is a leading cardiologist in Chennai.  He has extensive experience in general and Interventional Cardiology. He obtained his MBBS and  MD degrees from Stanley Medical College in Chennai. Then trained in UK &  obtained MD Cardiovascular Research degree from University of Dundee, Scotland,  UK. He obtained his Interventional Cardiology training from Cambridge UK.  Then he further obtained Advanced Interventional Cardiology Fellowship from St Michael’s hospital Toronto Canada. He further had Advanced Structural TAVI fellowship from Morriston Hospital Swansea UK. He is a proficient and safe operator in various Complex Coronary and Cardiac Interventions including Left Main, Bifurcation PCI,CTO PCI, Rotablation,  Orbital atherectomy, Impella Artificial Heart support, OCT, IVUS, FFR, ASD device closures, Pacemakers,  ICD, CRT devices. He is a certified TAVI operator for both Balloon and Self Expanding TAVI valves. He is a certified Proctor for Meril TAVI valves.",98.0,313,239,"8/8/2024, 10:38:32 AM",1,,male
13,846028,553177,1129485,https://imagesx.practo.com/providers/dr-babu-ezhumalai-interventional-cardiologist-chennai-c5d9da2d-640f-41c9-b0ab-57acc4d57840.jpg,/chennai/doctor/dr-babu-ezhumalai-cardiologist?practice_id=1129485&specialization=Cardiologist&referrer=doctor_listing&page_uid=b4ee1404-597f-49f1-9c55-35dadf74ae53,Dr. Babu Ezhumalai,Cardiologist,MBBS,Pondicherry University,2004,MD - General Medicine,Pondicherry University,2008,20,Chennai,Vanagaram,Hospital,Apollo Speciality Hospital,1000,"Dr. Babu Ezhumalai is a Senior Consultant - Interventional Cardiologist and Heart Failure Specialist placed at Chennai.   He obtained all three degrees MBBS, MD (General Medicine) and DM (Cardiology) from JIPMER, institute of national importance located in Puducherry.  Dr. Babu Ezhumalai is a certified interventional cardiologist; he completed his FNB (Fellowship) in Interventional Cardiology at Fortis Escorts Heart Institute, New Delhi.  He performs all types of complex angioplasty, structural heart disease interventions, device implantations and endovascular interventions procedures in cath lab.",100.0,11,7,"8/8/2024, 10:38:32 AM",2,,male
14,585077,598806,1129485,https://imagesx.practo.com/providers/dr-premkumar-k-j-cardiologist-chennai-42489030-e1b8-45fd-8bdb-d01ed0ec19fb.jpg,/chennai/doctor/dr-premkumar-k-j-cardiologist?practice_id=1129485&specialization=Cardiologist&referrer=doctor_listing&page_uid=b4ee1404-597f-49f1-9c55-35dadf74ae53,Dr. Premkumar K J,Cardiologist,MBBS,K M C     DR.MGR Medical University,2002,MD - General Medicine,"Stanely Medical College,DR.MGR Medical University",2005,22,Chennai,Vanagaram,Hospital,Apollo Speciality Hospital,1000,"Dr. Premkumar is a Cardiologist With 22 years of invaluable experience, Dr. Premkumar K J holds esteemed qualifications including MBBS, MD in General Medicine, and DM in Cardiology. Whether you require preventive care, management of heart disease, or specialized cardiac procedures, Dr. Premkumar K J invites you to book an instant appointment online.",67.0,3,2,"8/8/2024, 10:38:32 AM",3,,male
15,841295,747255,1129485,https://imagesx.practo.com/providers/dr-s-aravind-cardiologist-chennai-c3c98803-5c80-444f-9a48-4e4ec17d3e5e.jpg,/chennai/doctor/dr-s-aravind-cardiology?practice_id=1129485&specialization=Cardiologist&referrer=doctor_listing&page_uid=b4ee1404-597f-49f1-9c55-35dadf74ae53,Dr. S Aravind,Cardiologist,MBBS,Rajiv Gandhi University of Health Sciences,2008,MD - General Medicine,"J.J.M.MEDICAL COLLEGE & HOSPITAL ,DAVANGERE",2011,10,Chennai,Vanagaram,Hospital,Apollo Speciality Hospital,800,"Dr. S Aravind is one of the best Cardiologist in Vanagaram, Chennai. He has done MBBS, MD ( General Medicine ), DM - Cardiology. Dr. S Aravind has more than 5 years of experience as a Cardiologist. Dr. S Aravind bestway communicate in English,Hindi with their patients. Dr. S Aravind offers best medical services like Consultation.",100.0,2,2,"8/8/2024, 10:38:32 AM",4,,male
16,447716,377302,1129485,https://imagesx.practo.com/providers/dr-anand-gnanaraj-interventional-cardiologist-chennai-e7671569-fb5a-402f-83c5-69a65834d493.jpg,/chennai/doctor/anand-gnanaraj-cardiologist?practice_id=1129485&specialization=Cardiologist&referrer=doctor_listing&page_uid=b4ee1404-597f-49f1-9c55-35dadf74ae53,Dr. Anand Gnanaraj,Cardiologist,MBBS,"Christian Medical College & Hospital, Vellore",1992,MD - General Medicine,Madurai Medical College,1999,32,Chennai,Vanagaram,Hospital,Apollo Speciality Hospital,1000,"A physician who graduated from the prestigious Christian Medical College, Vellore, Dr. Anand Gnanaraj has special expertise in complex coronary procedures like left main interventions, Chronic total occlusions (100% blocked arteries), Retrograde PCI for CTOs, Triple-vessel angioplasties and bifurcation stenting. He has special skills in Radial interventions. He is also well versed with balloon mitral valvotomies and peripheral interventions like carotid angioplasties and Renal angioplasties.",100.0,4,2,"8/8/2024, 10:38:32 AM",5,,male
17,511204,406108,792837,https://imagesx.practo.com/providers/dr-refai-showkathali-cardiologist-chennai-5793ba51-a996-4517-9ab2-7c3469b43a10.jpg,/chennai/doctor/refai-showkathali-cardiologist?practice_id=792837&specialization=Cardiologist&referrer=doctor_listing&page_uid=b4ee1404-597f-49f1-9c55-35dadf74ae53,Dr. Refai Showkathali,Cardiologist,MBBS,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),1999,MRCP (UK),"Royal Colleges Of Physicians,london, Uk",2004,25,Chennai,Greams Road,Hospital,Apollo Hospital,1200,"After finishing medical graduation in India, Dr. Refai moved to the UK for further training. His career in Cardiology was undertaken at World Class Tertiary Cardiac Centres like St.Bartholomew's Hospital (London), Imperial College Hospital (formerly called as Hammersmith Hospital, London), St George's Hospital (London), The Essex Cardiothoracic Surgeon Centre (Essex) and King's College Hospital (London). He moved back to India after 14 years of specialist training in advanced Interventional Cardiology and practising in India for last 4 yrs. He is currently practising in Apollo Main Hospital, Greams Road, Chennai.   He is currently holding the prestigious Fellowship of Royal College of Physicians, London (FRCP, London) and Fellowship of American College of Cardiology (FACC) and Fellowship of European Society of Cardiology (FESC). He is an Examiner for the MRCP PACES exam being conducted by the Royal College of Physicians, London. He also holds an academic title of ""Professor"" at Apollo Hospital Educational and Research Foundation.  Specialist in Angioplasty (Stent placement), Transradial Rotablation, Chronic Total Occlusion (CTO) Angioplasty, Left main stem (LMCA), Bifurcation angioplasty, Optical Coherence Tomography (OCT), Transcatheter valvular interventions, Pacemaker, ICD, CRT implantation and ASD closures .   TAVI (Transcatheter Aortic Valve Implantation)  Fellowship undertaken at King's College Hospital, London which is one of the high volume TAVI centers in the world performing TAVI's from 2007.  He has published extensively in the field of Cardiology with more than 50 peer-reviewed publications in reputed International Journals. Invited Faculty in various national and International conferences. He also regularly reviews manuscripts for national and International journals for publication.",100.0,23,18,"8/8/2024, 10:38:32 AM",6,,male
18,437242,494298,792837,https://imagesx.practo.com/providers/dr-y-vijayachandra-reddy-cardiologist-chennai-0224ab27-210c-4a49-bd4c-4123282c0922.jpg,/chennai/doctor/y-vijayachandra-reddy-cardiologist?practice_id=792837&specialization=Cardiologist&referrer=doctor_listing&page_uid=b4ee1404-597f-49f1-9c55-35dadf74ae53,Dr. Y Vijayachandra Reddy,Cardiologist,MBBS,"Sri Venkateswara University, Tirupati",1988,DNB - General Medicine,"POSTGRADUATE INSTITUTE OF MEDICAL  EDUCATION AND RESEARCH, CHANDIGARH",1991,30,Chennai,Greams Road,Hospital,Apollo Hospital,1000,,100.0,12,9,"8/8/2024, 10:38:32 AM",7,,male
19,437262,236516,792837,https://imagesx.practo.com/providers/dr-asha-mahilmaran-cardiologist-chennai-513e3024-1d64-427e-bea5-b036e5b05bea.jpg,/chennai/doctor/dr-aasha-mahilmaran-cardiologist?practice_id=792837&specialization=Cardiologist&referrer=doctor_listing&page_uid=b4ee1404-597f-49f1-9c55-35dadf74ae53,Dr. Asha Mahilmaran,Cardiologist,MBBS,Bharathiyar University ,1990,MD - General Medicine,The Tamil Nadu Dr.M.G.R  Medical University,1993,34,Chennai,Greams Road,Hospital,Apollo Hospital,1500,,100.0,8,7,"8/8/2024, 10:38:32 AM",8,,female
20,439014,495759,1006874,https://imagesx.practo.com/providers/dr-asha-vidhyasekaran-cardiologist-chennai-e4a197f9-b9b7-4d53-b2a5-bacc89444c97.jpg,/chennai/doctor/asha-vidhyasekaran-cardiologist?practice_id=1006874&specialization=Cardiologist&referrer=doctor_listing&page_uid=b4ee1404-597f-49f1-9c55-35dadf74ae53,Dr. Asha Vidhyasekaran,Cardiologist,MD - General Medicine,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),1997,DM - Cardiology,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),2003,34,Chennai,Kilpauk,Hospital,Apollo First Med Hospitals,500,,100.0,1,1,"8/8/2024, 10:38:32 AM",9,,female
21,437257,494307,792837,https://imagesx.practo.com/providers/dr-sai-satish-cardiologist-chennai-2ecfdb94-a99b-44f5-98c1-0221639187d3.jpg,/chennai/doctor/sai-satish-cardiologist?practice_id=792837&specialization=Cardiologist&referrer=doctor_listing&page_uid=f89284cd-81e0-4bbe-9408-023e92210ac7,Dr. Sai Satish,Cardiologist,MBBS,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),1997,MD - General Medicine,"Mahadevappa Rampure Medical College, Gulbarga",2001,27,Chennai,Greams Road,Hospital,Apollo Hospital,1000,"Dr. Sai Satish is an internationally renowned Senior Interventional Cardiologist from Apollo Hospitals, India. He is also a practicing interventional cardiologist & teaching faculty at one of the world’s best TAVI training centres, the Gottsegen Institute of Cardiology in Budapest, Hungary. A pioneer in the field of transcatheter valve therapies, he holds the reputation for having performed the highest number of percutaneous edge to edge mitral repairs in the subcontinent till date (MitraClip implants).",100.0,3,2,"8/8/2024, 10:38:32 AM",0,,male
22,437034,494121,792837,https://imagesx.practo.com/providers/dr-a-m-karthigesan-cardiologist-chennai-c9c713b3-5e24-407d-be32-0a2ea9d65442.jpg,/chennai/doctor/a-m-karthigesan-cardiac-electrophysiologist?practice_id=792837&specialization=Cardiologist&referrer=doctor_listing&page_uid=f89284cd-81e0-4bbe-9408-023e92210ac7,Dr. A.M. Karthigesan,Cardiologist,MBBS,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),1997,MD - General Medicine,NAGUR UNIVERSITY,2000,27,Chennai,Greams Road,Hospital,Apollo Hospital,1500,"Dr Karthigesan A M is an esteemed cardiologist with over 17 years of experience in treating heart-related conditions. His impressive educational background includes an MBBS, MD, DNB in General Medicine, and DNB in Cardiology. Dr Karthigesan is an active member of the Indian Medical Association (IMA), the Medical Council of India, the Cardiological Society of India, the Indian Heart Rhythm Society, and the European Heart Rhythm Association, among others. Dr Karthigesan A is known for treating conditions like heart attacks, heart failure, aortic stenosis, arrhythmias, and high blood pressure. As a cardiologist, Dr Karthigesan M performs various procedures, including angioplasty, installing pacemakers, echocardiograms, and stress tests. His practice is based at Apollo Hospitals Greams Road in Chennai and the consultation fees start from Rs. 1000. Discounts may be applicable",100.0,5,5,"8/8/2024, 10:38:32 AM",1,,male
23,727927,619898,1129485,https://imagesx.practo.com/providers/dr-ramakrishnan-g-cardiologist-chennai-ef5d658b-278c-4749-a72e-1d8507b6b762.jpg,/chennai/doctor/dr-ramakrishnan-g-cardiologist?practice_id=1129485&specialization=Cardiologist&referrer=doctor_listing&page_uid=f89284cd-81e0-4bbe-9408-023e92210ac7,Dr. Ramakrishnan.G,Cardiologist,MBBS,Madras University,1992,DNB - General Surgery,K.J Hospital,1996,27,Chennai,Vanagaram,Hospital,Apollo Speciality Hospital,1000,,,0,0,"8/8/2024, 10:38:32 AM",2,,male
24,842262,590950,792837,https://imagesx.practo.com/providers/dr-viginesh-thanikgaivasan-interventional-cardiologist-chennai-e22286fa-e07d-4989-a688-0cccbf7dc6da.jpg,/chennai/doctor/dr-viginesh-thanikgaivasan-cardiologist-1?practice_id=792837&specialization=Cardiologist&referrer=doctor_listing&page_uid=f89284cd-81e0-4bbe-9408-023e92210ac7,Dr. Viginesh Thanikgaivasan,Cardiologist,MBBS,"Sri Ramachandra University, Chennai",2003,MD - General Medicine,"Sri Ramachandra University, Chennai",2008,21,Chennai,Greams Road,Hospital,Apollo Hospital,1000,"Dr. Vignesh Thanikgaivasan, a distinguished Cardiologist affiliated with Apollo Hospitals on Greams Road, Chennai, brings over a decade of expertise to his practice. Specializing in complex coronary interventions, both elective and emergent, as well as procedures like intra-aortic balloon pump insertions and pericardiocentesis, Dr. Thanikgaivasan is recognized for his proficiency in managing intricate cardiac cases. His extensive range of services encompasses Electrocardiography (ECG), Echocardiography, Stress Echo, Coronary Angiogram, Angioplasty and Stenting, Pacemaker Implantation, Cardiac Rehabilitation, Hypertension Treatment, and Chest Pain Treatment, among others. Dr. Thanikgaivasan is dedicated to providing comprehensive care to his patients, including diagnostic procedures such as Treadmill Test - TMT, Ambulatory Blood Pressure Monitoring, and Non-Invasive Cardiology. Actively engaged in his field, Dr. Thanikgaivasan regularly attends interventional conferences and is a member of esteemed medical organizations like the Interventional Council European Society of Cardiology and the Cardiological Society of India. Dr. Vignesh Thanikgaivasan, a respected Cardiologist at Apollo Hospitals Greams Road, Chennai, boasts 11 years of experience and holds qualifications including MBBS, MD (Gen Med), DM (Cardiology), AFAPSIC, FIMSA. His expertise spans various cardiac conditions such as Dilated cardiomyopathy, Acute Aortic Dissection, and Cardiovascular Emergencies, offering a comprehensive array of services tailored to meet patients' cardiac needs.",100.0,17,17,"8/8/2024, 10:38:32 AM",3,,male
25,437245,494300,792837,https://imagesx.practo.com/providers/dr-sengottu-velu-cardiologist-chennai-357b94e5-13f9-4704-b01a-022effd65b24.jpg,/chennai/doctor/sengottu-velu-cardiologist?practice_id=792837&specialization=Cardiologist&referrer=doctor_listing&page_uid=f89284cd-81e0-4bbe-9408-023e92210ac7,Dr. Sengottu Velu,Cardiologist,MBBS,"Madras University, Chenai, India",1992,MD - General Medicine,"Manipal Academy Of Higher Education, Manipal, India",1996,32,Chennai,Greams Road,Hospital,Apollo Hospital,1500,,100.0,1,1,"8/8/2024, 10:38:32 AM",4,,male
26,437192,494267,792837,https://imagesx.practo.com/providers/dr-robert-mao-cardiologist-chennai-25e8b359-b46e-4482-9f39-87abb72017d3.jpg,/chennai/doctor/robert-mao-cardiologist?practice_id=792837&specialization=Cardiologist&referrer=doctor_listing&page_uid=f89284cd-81e0-4bbe-9408-023e92210ac7,Dr. Robert Mao,Cardiologist,MBBS,"Karnataka University, India",1977,MD - General Medicine,"Karnataka University, India",1980,42,Chennai,Greams Road,Hospital,Apollo Hospital,1500,,95.0,19,10,"8/8/2024, 10:38:32 AM",5,,male
27,600829,619881,1158991,https://imagesx.practo.com/providers/dr-arul-e-d-cardiologist-chennai-a6990283-0305-4fcf-9bd3-b2e062086592.jpg,/chennai/doctor/dr-arul-e-d-cardiologist?practice_id=1158991&specialization=Cardiologist&referrer=doctor_listing&page_uid=f89284cd-81e0-4bbe-9408-023e92210ac7,Dr. Arul E D,Cardiologist,MBBS,Sri Ramachandra medical institiute,2001,MD - General Medicine,Annamalai univerisity,2006,23,Chennai,OMR Road,Hospital,Apollo Speciality Hospitals O M R,1000,,91.0,11,10,"8/8/2024, 10:38:32 AM",6,,male
